TransactionID,Amount,PaymentMethod,Location,Device,TransactionDate,Fraud
TXN00409,2038,UPI,Salem,Laptop,2025-07-18,No
TXN00410,46681,Debit Card,Nandyal,Android,2024-10-08,No
TXN00411,68740,Debit Card,Shimla,Laptop,2024-12-03,No
TXN00412,28443,Net Banking,Dewas,iPhone,2026-05-24,No
TXN00413,2520,Credit Card,Dehradun,Android,2025-05-24,No
TXN00414,61715,Credit Card,Giridih,Android,2026-01-03,No
TXN00415,66376,UPI,Satara,Laptop,2026-05-07,No
TXN00416,3961,Debit Card,Kakinada,Android,2025-02-16,No
TXN00417,11442,Debit Card,Ahmedabad,Laptop,2025-07-21,No
TXN00418,52410,Debit Card,Kumbakonam,Laptop,2025-06-13,No
TXN00419,47554,Net Banking,Chittoor,iPhone,2025-01-24,No
TXN00420,14519,Net Banking,Kavali,iPhone,2025-01-07,No
TXN00421,98307,Credit Card,Bhavnagar,Android,2026-01-03,No
TXN00422,59603,Net Banking,Bathinda,iPhone,2025-09-23,No
TXN00423,52488,Debit Card,Aurangabad,iPhone,2025-07-09,No
TXN00424,3822,UPI,Cuttack,iPhone,2025-12-30,No
TXN00425,76759,Credit Card,Madhyamgram,Laptop,2025-12-28,No
TXN00426,11639,UPI,Serampore,Laptop,2026-02-21,No
TXN00427,56879,UPI,Haldia,Laptop,2024-07-31,No
TXN00428,59289,Credit Card,Rourkela,Laptop,2025-12-25,No
TXN00429,73964,Credit Card,Haldia,Android,2024-12-22,No
TXN00430,26597,Net Banking,Rewa,Laptop,2025-12-27,No
TXN00431,73810,Debit Card,Jabalpur,Laptop,2024-08-01,No
TXN00432,90533,Debit Card,Bhalswa Jahangir Pur,Android,2025-05-07,No
TXN00433,53217,UPI,Mysore,iPhone,2024-11-28,No
TXN00434,78012,Credit Card,Sagar,iPhone,2024-10-14,No
TXN00435,94180,Credit Card,Kollam,Android,2025-09-12,No
TXN00436,43836,Debit Card,Ramagundam,iPhone,2025-08-04,No
TXN00437,97676,UPI,Sultan Pur Majra,iPhone,2025-09-30,No
TXN00438,67616,Net Banking,Katni,Android,2024-11-20,No
TXN00439,297,Net Banking,Ahmedabad,iPhone,2025-11-16,No
TXN00440,20075,Debit Card,Ramgarh,Android,2025-06-21,No
TXN00441,70144,UPI,Nagaon,iPhone,2025-08-22,No
TXN00442,89321,UPI,Yamunanagar,Android,2025-09-15,No
TXN00443,26850,UPI,Surendranagar Dudhrej,Laptop,2024-07-14,No
TXN00444,96679,UPI,Burhanpur,Android,2025-11-22,No
TXN00445,18614,Debit Card,Sambalpur,Android,2025-03-11,No
TXN00446,15320,UPI,Ranchi,iPhone,2026-04-27,No
TXN00447,48224,UPI,Panipat,Laptop,2025-09-21,No
TXN00448,92677,Debit Card,Deoghar,iPhone,2025-07-25,No
TXN00449,76112,UPI,Sambhal,Android,2025-10-01,No
TXN00450,81077,UPI,Naihati,Laptop,2025-04-13,No
TXN00451,23482,Debit Card,Vijayanagaram,Android,2025-11-28,No
TXN00452,62862,Credit Card,Katihar,Android,2024-10-18,No
TXN00453,79964,Net Banking,Ongole,Laptop,2025-07-14,No
TXN00454,7460,UPI,Amroha,Android,2025-07-05,No
TXN00455,41430,Credit Card,Bihar Sharif,iPhone,2025-07-25,No
TXN00456,9961,Net Banking,Imphal,Laptop,2024-07-16,No
TXN00457,39723,UPI,Bhagalpur,Laptop,2026-01-01,No
TXN00458,57805,Credit Card,Pallavaram,iPhone,2024-09-03,No
TXN00459,32604,Net Banking,Nashik,iPhone,2025-12-30,No
TXN00460,35937,Credit Card,Dibrugarh,Laptop,2024-08-08,No
TXN00461,47840,UPI,Kolhapur,Android,2024-09-06,No
TXN00462,5915,UPI,Nellore,iPhone,2024-07-05,No
TXN00463,10207,Net Banking,Dewas,Android,2026-02-12,No
TXN00464,18525,UPI,Bharatpur,iPhone,2025-06-19,No
TXN00465,65734,Credit Card,Jaipur,Laptop,2024-09-28,No
TXN00466,59805,UPI,Noida,Android,2025-08-10,No
TXN00467,65867,Debit Card,Coimbatore,iPhone,2024-12-21,No
TXN00468,50470,Credit Card,Sirsa,Laptop,2024-08-18,No
TXN00469,99792,Debit Card,Baranagar,iPhone,2026-05-22,No
TXN00470,70160,Net Banking,Chinsurah,iPhone,2026-01-18,No
TXN00471,33973,Net Banking,Bathinda,iPhone,2025-11-12,No
TXN00472,67266,UPI,Bathinda,Android,2025-03-22,No
TXN00473,92283,Credit Card,Nadiad,Laptop,2025-07-19,No
TXN00474,35704,Debit Card,Gandhinagar,iPhone,2025-01-07,No
TXN00475,87866,Debit Card,Kulti,Laptop,2025-10-23,No
TXN00476,1530,Net Banking,Hospet,iPhone,2025-02-15,No
TXN00477,66955,Debit Card,Moradabad,iPhone,2024-09-14,No
TXN00478,51360,UPI,Karimnagar,Laptop,2024-10-03,No
TXN00479,67500,Credit Card,Guwahati,Laptop,2026-03-11,No
TXN00480,85915,Credit Card,Anantapuram,Laptop,2025-03-31,No
TXN00481,26192,Debit Card,Bidhannagar,Laptop,2026-01-28,No
TXN00482,19391,UPI,Ramagundam,Android,2025-09-21,No
TXN00483,57523,Debit Card,Tiruvottiyur,iPhone,2025-09-13,No
TXN00484,35875,Debit Card,Alwar,Android,2025-08-28,No
TXN00485,44371,Debit Card,Mehsana,Laptop,2025-09-29,No
TXN00486,87350,UPI,Sirsa,iPhone,2025-07-29,No
TXN00487,53815,Net Banking,Siwan,iPhone,2024-12-29,No
TXN00488,13416,UPI,Udaipur,iPhone,2025-07-20,No
TXN00489,5247,Debit Card,Agartala,Laptop,2025-09-05,No
TXN00490,41118,UPI,Jammu,Laptop,2025-07-26,No
TXN00491,55103,UPI,Ongole,iPhone,2026-05-08,No
TXN00492,70888,UPI,Bilaspur,iPhone,2026-02-09,No
TXN00493,81993,Net Banking,Machilipatnam,Laptop,2025-12-13,No
TXN00494,48169,Net Banking,Ujjain,Laptop,2026-05-26,No
TXN00495,57431,Net Banking,Latur,Laptop,2025-05-02,No
TXN00496,66158,UPI,Bijapur,Laptop,2024-12-01,No
TXN00497,82375,Debit Card,Coimbatore,iPhone,2024-07-27,No
TXN00498,37371,Credit Card,Jalgaon,Android,2024-12-28,No
TXN00499,94995,Debit Card,Raipur,Laptop,2025-04-18,No
TXN00500,74909,Net Banking,Sambalpur,Android,2026-05-21,No
TXN00501,83944,UPI,Guntakal,Android,2026-04-20,No
TXN00502,39582,Net Banking,Ghaziabad,Android,2026-04-13,No
TXN00503,30644,Credit Card,Bangalore,Laptop,2025-02-01,No
TXN00504,34868,UPI,Gwalior,Laptop,2025-09-24,No
TXN00505,87469,Debit Card,Aligarh,Laptop,2024-10-24,No
TXN00506,55048,Debit Card,Bhavnagar,iPhone,2025-11-11,No
TXN00507,47512,Credit Card,Muzaffarnagar,Laptop,2025-01-05,No
TXN00508,81012,UPI,Satara,Android,2025-02-06,No
TXN00509,55184,Net Banking,Berhampur,iPhone,2025-05-30,No
TXN00510,76723,UPI,Secunderabad,iPhone,2025-10-07,No
TXN00511,13749,Debit Card,Thiruvananthapuram,Laptop,2026-01-27,No
TXN00512,36303,Debit Card,Bongaigaon,Android,2025-04-09,No
TXN00513,86549,UPI,Rourkela,Android,2025-04-07,No
TXN00514,49482,UPI,Lucknow,Laptop,2025-04-28,No
TXN00515,72919,UPI,Phusro,Laptop,2026-02-18,No
TXN00516,52577,Debit Card,Mangalore,iPhone,2025-06-26,No
TXN00517,81091,Net Banking,Adoni,Laptop,2024-07-19,No
TXN00518,70166,Credit Card,Vellore,Android,2025-01-12,No
TXN00519,53549,Net Banking,Howrah,Android,2025-04-11,No
TXN00520,18023,Net Banking,Pali,iPhone,2025-02-01,No
TXN00521,72105,Net Banking,Bellary,iPhone,2026-05-04,No
TXN00522,80928,Credit Card,Vijayawada,Laptop,2024-10-05,No
TXN00523,91116,Credit Card,Rewa,iPhone,2024-08-29,No
TXN00524,98706,Debit Card,Sikar,Android,2026-04-04,No
TXN00525,25482,UPI,Udupi,Android,2026-03-28,No
TXN00526,89759,Debit Card,Gandhidham,iPhone,2025-04-05,No
TXN00527,7952,Credit Card,Secunderabad,iPhone,2025-05-31,No
TXN00528,56382,Net Banking,Machilipatnam,Android,2025-02-20,No
TXN00529,55676,Net Banking,Bikaner,Laptop,2026-03-21,No
TXN00530,28194,Net Banking,Mysore,iPhone,2024-09-30,No
TXN00531,46402,Debit Card,Tiruvottiyur,Laptop,2024-11-23,No
TXN00532,56180,Net Banking,Kurnool,Android,2025-03-13,No
TXN00533,95782,Debit Card,Bharatpur,iPhone,2024-07-05,No
TXN00534,90652,Net Banking,Purnia,Laptop,2025-09-10,No
TXN00535,87733,Debit Card,Patna,Android,2025-03-20,No
TXN00536,99607,UPI,Dhule,Android,2024-12-03,No
TXN00537,68900,Debit Card,Karawal Nagar,Laptop,2025-05-26,No
TXN00538,52634,Credit Card,Khora ,iPhone,2026-01-13,No
TXN00539,87198,Debit Card,Danapur,iPhone,2025-07-03,No
TXN00540,12178,UPI,Raebareli,iPhone,2026-05-14,No
TXN00541,91111,Debit Card,Sultan Pur Majra,Laptop,2025-04-26,No
TXN00542,98589,Net Banking,Bhubaneswar,Android,2026-04-02,No
TXN00543,10599,Net Banking,Gopalpur,Android,2025-07-20,No
TXN00544,85128,Credit Card,Tezpur,iPhone,2024-10-10,No
TXN00545,93057,Credit Card,Jehanabad,Android,2025-08-19,No
TXN00546,11132,Debit Card,Rampur,iPhone,2025-04-21,No
TXN00547,79119,Credit Card,Jaunpur,Laptop,2025-09-26,No
TXN00548,70504,UPI,Gandhinagar,iPhone,2026-03-28,No
TXN00549,79245,UPI,Ongole,Laptop,2025-10-17,No
TXN00550,40793,Debit Card,Mirzapur,Laptop,2025-02-22,No
TXN00551,72602,Debit Card,Ozhukarai,Android,2025-11-11,No
TXN00552,81286,UPI,South Dumdum,Laptop,2025-03-22,No
TXN00553,93976,Net Banking,Nellore,iPhone,2025-05-03,No
TXN00554,52911,Debit Card,Thanjavur,iPhone,2025-02-28,No
TXN00555,41044,Net Banking,Machilipatnam,Laptop,2024-09-21,No
TXN00556,90883,Net Banking,Belgaum,Laptop,2024-10-10,No
TXN00557,6852,UPI,Kulti,iPhone,2025-05-16,No
TXN00558,75340,Net Banking,Ludhiana,Laptop,2025-05-08,No
TXN00559,9204,UPI,Begusarai,Laptop,2024-07-13,No
TXN00560,85806,Debit Card,Ahmednagar,Laptop,2025-05-29,No
TXN00561,72403,UPI,Karimnagar,Laptop,2025-10-28,No
TXN00562,92447,Credit Card,Tiruchirappalli,Laptop,2026-01-17,No
TXN00563,54255,Net Banking,Tirunelveli,Android,2025-04-01,No
TXN00564,67317,UPI,Ludhiana,Laptop,2024-12-27,No
TXN00565,85508,Credit Card,Ozhukarai,Android,2024-11-09,No
TXN00566,57163,UPI,Srikakulam,Android,2025-11-15,No
TXN00567,716,Debit Card,Bhilwara,iPhone,2025-07-03,No
TXN00568,35883,Credit Card,Karnal,Laptop,2025-05-09,No
TXN00569,50212,Credit Card,Dhule,Laptop,2025-02-04,No
TXN00570,17053,Debit Card,Parbhani,Laptop,2025-08-10,No
TXN00571,39749,Net Banking,Kolkata,Laptop,2024-11-08,No
TXN00572,73613,Debit Card,Meerut,iPhone,2024-12-03,No
TXN00573,12983,UPI,Parbhani,Android,2025-12-04,No
TXN00574,69393,Net Banking,Bhiwandi,Android,2025-11-09,No
TXN00575,24230,UPI,Agartala,Android,2025-01-06,No
TXN00576,62371,Net Banking,Tadipatri,Android,2025-12-13,No
TXN00577,72834,Debit Card,Alwar,Laptop,2025-02-06,No
TXN00578,60315,Credit Card,Bangalore,Android,2025-12-23,No
TXN00579,82473,Net Banking,Kulti,Android,2024-11-28,No
TXN00580,33566,Net Banking,Kishanganj,Android,2024-11-15,No
TXN00581,22848,Credit Card,Jamalpur,iPhone,2024-07-16,No
TXN00582,20419,Debit Card,Vijayawada,Laptop,2026-04-06,No
TXN00583,7886,UPI,Morbi,Android,2026-03-25,No
TXN00584,27645,Debit Card,Vijayawada,Android,2025-06-16,No
TXN00585,30570,Credit Card,Srinagar,iPhone,2025-05-29,No
TXN00586,10596,UPI,Noida,iPhone,2026-06-27,No
TXN00587,6668,UPI,Hosur,Android,2026-06-21,No
TXN00588,23201,UPI,Surendranagar Dudhrej,Laptop,2025-09-29,Yes
TXN00589,80932,Net Banking,Sambalpur,iPhone,2026-01-16,No
TXN00590,35586,Credit Card,Sonipat,iPhone,2026-06-10,No
TXN00591,3812,Net Banking,Karimnagar,Android,2026-07-03,No
TXN00592,49904,Debit Card,Shivpuri,Android,2025-02-19,No
TXN00593,28686,Credit Card,Panvel,iPhone,2025-11-03,No
TXN00594,92175,Net Banking,Berhampore,Android,2025-04-25,No
TXN00595,37239,Net Banking,Tezpur,Laptop,2026-06-04,No
TXN00596,14291,Net Banking,Kolhapur,iPhone,2025-12-10,No
TXN00597,59272,Debit Card,Nagaon,Laptop,2024-12-02,No
TXN00598,64837,Net Banking,Bellary,Android,2025-11-29,No
TXN00599,91831,UPI,Hyderabad,Android,2026-05-15,No
TXN00600,3048,Credit Card,Guntur,iPhone,2025-12-19,No
TXN00601,66572,UPI,Sasaram,iPhone,2024-09-16,No
TXN00602,60017,Credit Card,Kurnool,Android,2025-01-02,No
TXN00603,22912,Credit Card,Alappuzha,Laptop,2025-09-17,No
TXN00604,30847,Debit Card,Surat,Android,2025-05-17,No
TXN00605,49342,Credit Card,Pallavaram,iPhone,2025-11-23,No
TXN00606,67130,Net Banking,Ludhiana,Laptop,2024-09-27,No
TXN00607,66200,Credit Card,Ghaziabad,Android,2026-02-05,No
TXN00608,80802,Net Banking,Chennai,Android,2024-10-02,No
TXN00609,18088,Credit Card,Mysore,Android,2024-11-30,No
TXN00610,78014,Debit Card,Anand,Laptop,2025-04-30,No
TXN00611,92151,Credit Card,Amritsar,Android,2025-04-26,No
TXN00612,15688,Credit Card,Bathinda,iPhone,2026-02-12,No
TXN00613,9660,Credit Card,Deoghar,Laptop,2025-03-30,No
TXN00614,13777,UPI,Jodhpur,Laptop,2025-08-17,No
TXN00615,62403,Debit Card,Amroha,Android,2025-08-31,No
TXN00616,15149,Net Banking,Imphal,iPhone,2024-07-04,No
TXN00617,64587,Credit Card,Aligarh,Laptop,2025-10-03,No
TXN00618,68553,Credit Card,Aizawl,iPhone,2025-07-22,No
TXN00619,30421,Credit Card,Mehsana,Laptop,2024-08-09,No
TXN00620,87698,Credit Card,Kulti,iPhone,2025-12-19,No
TXN00621,85400,Credit Card,Cuttack,Laptop,2025-02-05,No
TXN00622,69218,Debit Card,Sasaram,Android,2025-03-30,No
TXN00623,7416,UPI,Tumkur,Android,2024-11-24,No
TXN00624,17241,UPI,Asansol,Laptop,2025-02-05,No
TXN00625,6411,Net Banking,Mangalore,Laptop,2024-07-27,No
TXN00626,58481,Debit Card,Satna,iPhone,2025-01-25,No
TXN00627,60828,Net Banking,Agra,Laptop,2024-11-10,No
TXN00628,92441,Credit Card,Nizamabad,Laptop,2025-03-01,No
TXN00629,90002,Debit Card,Bihar Sharif,Android,2024-08-02,No
TXN00630,63952,Debit Card,Pimpri-Chinchwad,Laptop,2025-06-26,No
TXN00631,61685,Net Banking,Kalyan-Dombivli,Laptop,2025-06-17,No
TXN00632,17251,UPI,Malegaon,Laptop,2026-02-17,No
TXN00633,38893,Net Banking,Deoghar,iPhone,2024-09-20,No
TXN00634,78844,Debit Card,Rourkela,Laptop,2026-02-13,No
TXN00635,6584,Net Banking,Katni,iPhone,2025-04-03,No
TXN00636,98357,Debit Card,Sambhal,iPhone,2024-12-15,No
TXN00637,10807,Net Banking,Bhubaneswar,Android,2026-07-02,No
TXN00638,64182,Net Banking,New Delhi,Android,2024-09-21,No
TXN00639,9779,Credit Card,Bidar,Android,2026-04-12,No
TXN00640,65621,Credit Card,Imphal,Laptop,2024-11-17,No
TXN00641,62173,Net Banking,Baranagar,Android,2024-07-11,No
TXN00642,20751,Debit Card,Haldia,Android,2026-01-25,No
TXN00643,42680,Credit Card,Bulandshahr,iPhone,2026-06-04,No
TXN00644,87948,Net Banking,Eluru,iPhone,2026-01-08,No
TXN00645,12132,UPI,Haldia,iPhone,2026-06-28,No
TXN00646,83096,Net Banking,Danapur,iPhone,2025-12-01,No
TXN00647,71557,UPI,Tiruppur,iPhone,2024-12-31,No
TXN00648,93635,UPI,Muzaffarpur,iPhone,2025-08-02,No
TXN00649,72497,Credit Card,Siliguri,Android,2024-10-20,No
TXN00650,85698,Debit Card,Jabalpur,Android,2026-03-24,No
TXN00651,28945,Debit Card,Kadapa,Android,2026-02-14,No
TXN00652,34588,UPI,Bhalswa Jahangir Pur,Android,2025-01-28,No
TXN00653,74513,Debit Card,Ramgarh,Laptop,2025-01-15,No
TXN00654,12368,Debit Card,Firozabad,Android,2026-04-09,No
TXN00655,44008,Credit Card,Firozabad,Android,2025-09-20,No
TXN00656,65002,Net Banking,Bhiwani,iPhone,2025-05-17,No
TXN00657,4254,Net Banking,Fatehpur,Laptop,2025-07-09,No
TXN00658,64237,Debit Card,Bareilly,Android,2024-07-08,No
TXN00659,49747,UPI,Rajpur Sonarpur,Laptop,2026-03-11,No
TXN00660,73831,Net Banking,Gwalior,Android,2024-08-07,No
TXN00661,24857,Credit Card,Imphal,Android,2025-01-28,No
TXN00662,78491,Debit Card,Hosur,Android,2024-10-11,No
TXN00663,10416,Net Banking,Mahbubnagar,Android,2025-09-09,No
TXN00664,34622,Debit Card,Ranchi,Android,2025-07-10,No
TXN00665,86342,Credit Card,Amritsar,Laptop,2026-01-15,No
TXN00666,79031,Debit Card,Bikaner,Laptop,2026-05-27,No
TXN00667,60865,UPI,Burhanpur,iPhone,2026-05-10,No
TXN00668,48779,Net Banking,Nagercoil,Android,2025-12-25,No
TXN00669,93981,Debit Card,Saharsa,iPhone,2026-02-08,No
TXN00670,76113,Credit Card,Gurgaon,Android,2025-10-12,No
TXN00671,33025,Net Banking,Amroha,Laptop,2025-07-19,No
TXN00672,59491,UPI,Thiruvananthapuram,iPhone,2025-12-10,No
TXN00673,96931,UPI,Sangli-Miraj & Kupwad,Laptop,2024-07-19,No
TXN00674,22349,UPI,Secunderabad,Laptop,2025-04-08,No
TXN00675,1946,Debit Card,Kurnool,Android,2026-03-27,No
TXN00676,6765,Net Banking,Malegaon,iPhone,2026-03-27,No
TXN00677,12040,UPI,Panipat,Android,2025-01-05,No
TXN00678,81751,Credit Card,Mumbai,Android,2025-02-17,No
TXN00679,37320,Net Banking,Kolhapur,iPhone,2024-08-17,No
TXN00680,62204,UPI,Nadiad,Android,2024-11-27,No
TXN00681,54725,Debit Card,Faridabad,iPhone,2024-08-22,No
TXN00682,92373,Credit Card,Gangtok,iPhone,2026-01-11,No
TXN00683,96391,Debit Card,Kakinada,Laptop,2026-06-19,No
TXN00684,6367,UPI,Faridabad,Laptop,2025-01-18,No
TXN00685,93774,Net Banking,Hyderabad,Android,2024-08-11,No
TXN00686,21711,UPI,Giridih,Android,2024-11-11,No
TXN00687,79341,Credit Card,Jabalpur,iPhone,2024-12-11,No
TXN00688,74618,Credit Card,Aurangabad,Android,2026-06-09,No
TXN00689,61681,Net Banking,Satara,Laptop,2025-06-19,No
TXN00690,3727,UPI,Ahmednagar,Android,2026-02-25,No
TXN00691,26924,Credit Card,Hosur,Laptop,2025-02-13,No
TXN00692,845,Credit Card,Aurangabad,Android,2025-09-10,No
TXN00693,35954,Credit Card,Sagar,iPhone,2025-05-15,No
TXN00694,33307,Credit Card,Raebareli,Laptop,2025-06-06,No
TXN00695,94609,Debit Card,Muzaffarpur,Laptop,2024-10-09,No
TXN00696,96078,Credit Card,Kadapa,Android,2025-09-02,No
TXN00697,32691,Net Banking,Kulti,Laptop,2026-06-22,No
TXN00698,40238,Net Banking,Sangli-Miraj & Kupwad,iPhone,2026-04-01,No
TXN00699,82691,Credit Card,Tiruchirappalli,iPhone,2024-11-15,No
TXN00700,87634,Debit Card,Tadepalligudem,iPhone,2025-04-06,No
TXN00701,58173,Debit Card,Karnal,Android,2026-02-28,No
TXN00702,81685,Net Banking,Burhanpur,Laptop,2025-09-09,No
TXN00703,18654,UPI,Kozhikode,Android,2024-08-01,No
TXN00704,20700,UPI,Agartala,iPhone,2024-07-30,No
TXN00705,17544,UPI,Belgaum,iPhone,2025-06-01,No
TXN00706,89025,Credit Card,Singrauli,Android,2026-02-19,No
TXN00707,85256,Credit Card,Gandhinagar,Android,2024-09-30,No
TXN00708,68865,Debit Card,Aurangabad,Android,2025-08-10,No
TXN00709,16251,Net Banking,Gopalpur,Laptop,2025-10-09,No
TXN00710,61239,Debit Card,Tadipatri,Android,2025-07-03,No
TXN00711,78899,Credit Card,Secunderabad,iPhone,2025-08-02,No
TXN00712,69772,Debit Card,Ballia,Laptop,2025-05-31,No
TXN00713,6734,Net Banking,Raichur,Android,2026-06-26,No
TXN00714,60433,UPI,Tadipatri,iPhone,2024-07-17,No
TXN00715,18115,Credit Card,Sonipat,iPhone,2026-03-17,No
TXN00716,28619,UPI,Nadiad,iPhone,2025-08-18,No
TXN00717,74239,Debit Card,Thanjavur,Android,2025-12-10,No
TXN00718,82796,Debit Card,Medininagar,iPhone,2026-04-18,No
TXN00719,73932,Net Banking,Vijayawada,Laptop,2024-07-09,No
TXN00720,29320,Debit Card,Tirupati,Laptop,2025-09-26,No
TXN00721,412,Net Banking,Durgapur,iPhone,2024-07-28,No
TXN00722,35540,Net Banking,Amravati,iPhone,2024-11-07,No
TXN00723,64740,Net Banking,Panvel,iPhone,2024-12-04,No
TXN00724,55965,Debit Card,Kozhikode,iPhone,2025-06-16,No
TXN00725,92342,Net Banking,Ichalkaranji,Android,2025-03-23,No
TXN00726,14509,UPI,Saharsa,Android,2026-06-07,No
TXN00727,51013,UPI,Siwan,Laptop,2026-01-15,No
TXN00728,25747,Net Banking,Panchkula,iPhone,2024-11-30,No
TXN00729,10925,UPI,Jodhpur,iPhone,2024-11-21,No
TXN00730,10437,Debit Card,Avadi,Android,2026-03-25,No
TXN00731,34446,UPI,Kirari Suleman Nagar,iPhone,2024-09-27,No
TXN00732,25821,UPI,Jodhpur,Android,2025-01-15,No
TXN00733,60488,UPI,Varanasi,Android,2025-02-04,No
TXN00734,76809,UPI,Sambhal,iPhone,2025-06-22,No
TXN00735,55249,Net Banking,Tinsukia,iPhone,2025-04-02,No
TXN00736,5880,UPI,Mango,Android,2025-09-09,No
TXN00737,46528,UPI,Bhiwandi,Laptop,2024-12-25,No
TXN00738,86316,UPI,Bardhaman,Laptop,2025-03-22,No
TXN00739,24061,Credit Card,Howrah,iPhone,2025-10-17,No
TXN00740,45613,UPI,Jammu,Android,2025-06-11,No
TXN00741,10568,Credit Card,Bharatpur,Laptop,2025-01-14,No
TXN00742,9196,Debit Card,Katni,Android,2025-07-16,No
TXN00743,98325,Debit Card,Imphal,Android,2024-09-18,No
TXN00744,50995,Net Banking,Silchar,Android,2025-12-31,No
TXN00745,33071,Credit Card,Tiruvottiyur,Laptop,2024-12-24,No
TXN00746,32048,Debit Card,Uluberia,Android,2024-11-21,No
TXN00747,94311,Net Banking,Kumbakonam,iPhone,2024-11-09,No
TXN00748,22468,Debit Card,Hapur,Android,2025-06-29,No
TXN00749,88667,Debit Card,Malda,Android,2024-12-14,No
TXN00750,39008,Debit Card,Rourkela,Laptop,2025-06-21,No
TXN00751,77194,Net Banking,Haldia,iPhone,2026-05-26,No
TXN00752,56731,Debit Card,Kolkata,iPhone,2025-06-19,No
TXN00753,85936,Net Banking,Chittoor,Android,2025-07-31,No
TXN00754,82605,Credit Card,Ghaziabad,iPhone,2025-02-09,No
TXN00755,21938,UPI,Pudukkottai,Android,2025-10-01,No
TXN00756,16626,UPI,Barasat,iPhone,2025-03-11,No
TXN00757,78992,UPI,Haldia,iPhone,2025-06-23,No
TXN00758,27346,Credit Card,Lucknow,iPhone,2024-11-04,No
TXN00759,69253,Debit Card,Anand,iPhone,2026-01-30,No
TXN00760,24818,Net Banking,Loni,Android,2025-12-05,No
TXN00761,99644,UPI,Bhavnagar,Laptop,2025-09-25,No
TXN00762,38048,UPI,Kirari Suleman Nagar,Android,2024-08-05,No
TXN00763,12504,Debit Card,Coimbatore,iPhone,2026-03-15,No
TXN00764,9778,Net Banking,Kadapa,iPhone,2025-07-25,No
TXN00765,30413,UPI,Madanapalle,iPhone,2025-07-02,No
TXN00766,64222,UPI,Karnal,Laptop,2025-06-16,No
TXN00767,44926,Net Banking,Nandyal,iPhone,2026-05-10,No
TXN00768,64160,Credit Card,Ajmer,iPhone,2026-04-11,No
TXN00769,24769,UPI,Bokaro,Android,2025-06-12,No
TXN00770,42359,UPI,North Dumdum,Android,2024-08-07,No
TXN00771,29763,Credit Card,Nagercoil,Android,2025-07-26,No
TXN00772,71470,UPI,Sagar,Android,2026-04-30,No
TXN00773,47872,Net Banking,Bihar Sharif,iPhone,2025-06-27,No
TXN00774,74317,Net Banking,Jabalpur,Laptop,2026-06-24,No
TXN00775,9888,Credit Card,Siwan,iPhone,2025-06-17,No
TXN00776,33239,Net Banking,Bhiwani,Laptop,2025-01-24,No
TXN00777,38984,Net Banking,Kochi,Android,2025-09-11,No
TXN00778,62313,Net Banking,Satna,iPhone,2026-05-23,No
TXN00779,73700,Credit Card,Bhagalpur,Laptop,2025-06-09,No
TXN00780,61367,Credit Card,Miryalaguda,Android,2024-10-30,No
TXN00781,37451,Net Banking,Karaikudi,Android,2026-07-01,No
TXN00782,27505,Credit Card,Kurnool,Android,2024-11-01,No
TXN00783,77174,Net Banking,Tumkur,Laptop,2024-08-16,No
TXN00784,65742,Credit Card,Jaunpur,Laptop,2024-09-12,No
TXN00785,82278,Net Banking,Jalna,Android,2024-11-30,No
TXN00786,39701,Debit Card,Rajpur Sonarpur,Laptop,2025-08-07,No
TXN00787,25350,UPI,Motihari,Android,2024-10-25,No
TXN00788,36214,Net Banking,Ambattur,Android,2024-07-06,No
TXN00789,63230,Net Banking,Kottayam,iPhone,2024-10-03,No
TXN00790,91611,Net Banking,Bhubaneswar,Android,2024-08-01,No
TXN00791,99329,UPI,Srinagar,iPhone,2024-08-15,No
TXN00792,74565,Credit Card,Guwahati,Laptop,2024-10-21,No
TXN00793,93314,UPI,Medininagar,Android,2025-05-01,No
TXN00794,60023,UPI,Bharatpur,Laptop,2025-05-23,No
TXN00795,12787,Debit Card,Vadodara,iPhone,2025-01-01,No
TXN00796,9112,UPI,Hospet,iPhone,2025-08-06,No
TXN00797,88642,UPI,Kanpur,Laptop,2025-09-10,No
TXN00798,91992,Debit Card,Bahraich,Android,2024-09-23,No
TXN00799,10008,UPI,Salem,iPhone,2025-10-19,No
TXN00800,83187,Debit Card,Jammu,Android,2025-05-15,No
TXN00801,26202,Debit Card,Erode,iPhone,2024-10-20,No
TXN00802,16123,Net Banking,Nadiad,iPhone,2025-11-11,No
TXN00803,38633,Net Banking,Chennai,Android,2026-03-12,No
TXN00804,96917,Net Banking,Singrauli,Android,2024-08-14,No
TXN00805,1507,Net Banking,Panchkula,Laptop,2024-07-16,No
TXN00806,82077,UPI,Tezpur,Laptop,2025-11-05,No
TXN00807,35928,Credit Card,Madhyamgram,iPhone,2025-01-19,No
TXN00808,49935,Debit Card,Bilaspur,Laptop,2024-08-13,No
TXN00809,50363,Credit Card,Gandhinagar,Laptop,2025-06-30,No
TXN00810,44012,Net Banking,Mathura,Laptop,2025-02-22,No
TXN00811,40384,Credit Card,Chapra,Laptop,2025-12-26,No
TXN00812,89270,Net Banking,Guwahati,iPhone,2025-04-19,No
TXN00813,74193,Net Banking,Phagwara,iPhone,2025-05-25,No
TXN00814,93311,Credit Card,Siliguri,Android,2024-12-22,No
TXN00815,81816,UPI,Burhanpur,iPhone,2026-06-13,No
TXN00816,45157,Net Banking,Jehanabad,iPhone,2025-11-30,No
