ProductID,StoreID,Stock,ReorderLevel,DamagedStock,LostStock
22,S022,144,50,12,9
22,S023,417,76,10,2
22,S024,477,47,11,4
22,S025,273,24,10,9
22,S026,311,21,4,7
22,S027,383,30,12,2
22,S028,274,54,15,8
22,S029,129,78,6,10
22,S030,64,50,5,9
22,S031,413,79,6,6
22,S032,322,28,6,10
22,S033,110,60,7,3
22,S034,52,77,3,7
22,S035,154,64,13,2
22,S036,399,74,12,8
22,S037,391,80,7,1
22,S038,487,74,11,9
22,S039,451,55,2,1
22,S040,317,76,3,9
22,S041,379,55,13,2
22,S042,499,66,10,10
22,S043,382,33,13,6
22,S044,185,41,4,3
22,S045,58,52,1,7
22,S046,433,51,1,1
22,S047,271,62,1,2
22,S048,427,71,15,2
22,S049,229,35,11,1
22,S050,344,59,7,0
23,S001,499,79,10,3
23,S002,375,68,13,6
23,S003,437,75,6,4
23,S004,432,66,0,4
23,S005,436,70,15,2
23,S006,100,34,13,4
23,S007,91,42,14,7
23,S008,482,28,11,5
23,S009,312,41,6,10
23,S010,249,21,8,10
23,S011,145,74,15,0
23,S012,358,76,11,5
23,S013,341,48,9,10
23,S014,65,25,15,3
23,S015,497,34,15,7
23,S016,228,63,3,6
23,S017,160,43,8,6
23,S018,227,23,6,7
23,S019,332,34,12,2
23,S020,301,78,6,4
23,S021,94,55,5,5
23,S022,497,50,10,6
23,S023,335,35,10,10
23,S024,331,52,5,7
23,S025,199,56,5,0
23,S026,125,75,6,0
23,S027,187,66,14,0
23,S028,476,45,5,8
23,S029,447,47,15,8
23,S030,351,67,2,6
23,S031,373,35,14,10
23,S032,319,35,8,6
23,S033,57,36,15,6
23,S034,145,30,12,9
23,S035,52,27,9,1
23,S036,421,20,11,5
23,S037,429,46,0,3
23,S038,72,63,12,7
23,S039,167,53,4,3
23,S040,161,50,10,6
23,S041,479,56,7,8
23,S042,449,79,8,10
23,S043,433,71,4,9
23,S044,399,50,3,1
23,S045,159,60,6,5
23,S046,95,46,7,10
23,S047,242,34,5,3
23,S048,450,48,10,10
23,S049,341,75,8,4
23,S050,87,49,15,4
24,S001,143,69,15,9
24,S002,492,80,11,3
24,S003,415,45,15,0
24,S004,413,63,9,3
24,S005,285,44,11,3
24,S006,469,55,14,1
24,S007,182,32,11,4
24,S008,430,29,2,6
24,S009,442,24,1,9
24,S010,465,20,10,10
24,S011,105,74,12,8
24,S012,412,26,13,10
24,S013,73,50,15,2
24,S014,351,31,11,9
24,S015,219,62,5,8
24,S016,299,35,10,4
24,S017,433,75,3,5
24,S018,228,33,2,0
24,S019,454,52,14,6
24,S020,270,25,3,9
24,S021,194,20,12,3
24,S022,385,65,11,3
24,S023,418,47,13,8
24,S024,237,58,0,1
24,S025,202,72,5,2
24,S026,398,51,3,5
24,S027,323,35,0,4
24,S028,369,56,11,5
24,S029,450,58,9,1
24,S030,233,31,14,6
24,S031,473,28,1,10
24,S032,285,64,1,9
24,S033,242,26,12,4
24,S034,243,61,11,2
24,S035,377,67,9,1
24,S036,239,38,8,7
24,S037,124,63,11,5
24,S038,396,32,2,10
24,S039,66,45,3,7
24,S040,88,65,13,7
24,S041,339,35,5,5
24,S042,195,23,5,6
24,S043,355,70,14,5
24,S044,161,38,7,5
24,S045,236,77,4,0
24,S046,491,58,10,6
24,S047,57,27,14,2
24,S048,192,36,14,8
24,S049,283,54,15,5
24,S050,105,40,5,9
25,S001,424,26,2,3
25,S002,60,38,4,2
25,S003,341,65,10,9
25,S004,238,29,0,6
25,S005,88,32,12,1
25,S006,414,31,0,6
25,S007,168,33,11,7
25,S008,455,70,1,9
25,S009,105,55,13,2
25,S010,121,54,15,0
25,S011,223,62,13,2
25,S012,384,35,11,3
25,S013,401,69,14,0
25,S014,334,76,14,7
25,S015,57,54,6,7
25,S016,308,78,1,1
25,S017,499,64,3,4
25,S018,159,61,3,6
25,S019,450,68,6,7
25,S020,423,47,6,2
25,S021,354,53,10,5
25,S022,281,65,15,0
25,S023,130,35,3,0
25,S024,224,23,4,3
25,S025,361,60,11,1
25,S026,458,22,9,2
25,S027,392,75,15,5
25,S028,224,36,12,7
25,S029,368,55,2,3
25,S030,463,54,14,6
25,S031,476,25,7,10
25,S032,217,28,4,7
25,S033,248,31,8,7
25,S034,456,40,11,5
25,S035,124,34,0,2
25,S036,400,66,8,2
25,S037,104,33,7,9
25,S038,271,70,6,10
25,S039,278,36,8,0
25,S040,468,38,8,3
25,S041,121,57,2,3
25,S042,479,70,4,4
25,S043,259,59,11,2
25,S044,239,76,12,5
25,S045,423,41,14,0
25,S046,230,58,13,1
25,S047,346,51,5,8
25,S048,392,39,1,7
25,S049,338,32,0,3
25,S050,127,52,15,6
26,S001,135,31,3,4
26,S002,351,66,0,3
26,S003,68,21,1,2
26,S004,201,53,12,4
26,S005,68,77,1,7
26,S006,60,52,6,1
26,S007,166,79,4,7
26,S008,277,22,1,3
26,S009,88,22,3,8
26,S010,298,65,7,1
26,S011,168,35,0,8
26,S012,195,54,3,0
26,S013,74,37,3,2
26,S014,454,69,6,3
26,S015,283,41,7,7
26,S016,273,70,12,8
26,S017,232,24,9,0
26,S018,427,78,14,8
26,S019,101,58,5,1
26,S020,68,35,7,9
26,S021,121,80,3,0
26,S022,440,78,0,3
26,S023,206,36,7,10
26,S024,403,31,2,6
26,S025,242,49,6,0
26,S026,281,56,1,10
26,S027,399,30,6,9
26,S028,341,23,13,8
26,S029,128,71,1,1
26,S030,378,72,9,8
26,S031,269,42,12,2
26,S032,277,42,11,6
26,S033,254,61,5,3
26,S034,128,46,8,3
26,S035,189,33,7,5
26,S036,464,53,1,7
26,S037,225,32,10,10
26,S038,203,40,8,3
26,S039,353,64,1,6
26,S040,93,48,10,7
26,S041,249,32,11,9
26,S042,129,30,0,1
26,S043,299,29,11,9
26,S044,499,29,6,7
26,S045,390,21,10,9
26,S046,159,54,4,4
26,S047,54,26,12,6
26,S048,388,44,15,8
26,S049,407,44,7,8
26,S050,436,48,11,9
27,S001,342,75,4,2
27,S002,494,44,12,1
27,S003,290,65,0,10
27,S004,97,28,4,1
27,S005,93,34,9,0
27,S006,399,65,12,3
27,S007,183,24,0,8
27,S008,451,38,15,3
27,S009,473,61,1,1
27,S010,439,65,4,7
27,S011,421,54,14,9
27,S012,301,76,4,2
27,S013,486,34,10,5
27,S014,367,78,8,7
27,S015,167,46,9,1
27,S016,301,51,9,6
27,S017,331,63,0,5
27,S018,403,57,3,3
27,S019,290,46,2,9
27,S020,52,73,13,3
27,S021,113,31,4,2
27,S022,201,20,0,1
27,S023,338,35,14,7
27,S024,337,23,6,6
27,S025,232,55,2,10
27,S026,418,58,10,5
27,S027,241,20,11,8
27,S028,171,45,4,2
27,S029,427,61,14,3
27,S030,136,24,15,9
27,S031,62,80,3,10
27,S032,87,72,5,3
27,S033,141,69,13,1
27,S034,397,27,3,7
27,S035,356,80,13,3
27,S036,119,28,5,5
27,S037,460,38,8,10
27,S038,487,72,2,5
27,S039,426,47,4,5
27,S040,141,48,1,9
27,S041,360,36,2,4
27,S042,416,36,13,6
27,S043,424,46,1,4
27,S044,373,60,1,3
27,S045,198,23,15,3
27,S046,167,55,10,10
27,S047,60,73,10,2
27,S048,189,61,12,6
27,S049,318,57,11,7
27,S050,100,40,7,9
28,S001,461,23,7,10
28,S002,452,69,2,4
28,S003,321,49,13,10
28,S004,480,49,12,3
28,S005,353,77,5,6
28,S006,263,27,15,7
28,S007,112,23,10,3
28,S008,265,41,5,1
28,S009,238,59,3,9
28,S010,349,79,13,9
28,S011,75,26,2,9
28,S012,207,63,9,8
28,S013,495,26,14,10
28,S014,107,51,6,5
28,S015,456,50,15,6
28,S016,68,36,9,9
28,S017,58,50,12,10
28,S018,405,65,5,8
28,S019,266,76,0,4
28,S020,396,46,1,1
28,S021,491,40,5,9
28,S022,237,43,0,2
28,S023,106,76,13,0
28,S024,166,30,1,5
28,S025,335,35,8,7
28,S026,301,53,14,1
28,S027,354,23,11,7
28,S028,187,54,11,8
28,S029,96,68,9,8
28,S030,494,54,6,3
28,S031,271,23,14,10
28,S032,376,34,5,10
28,S033,419,24,10,5
28,S034,165,58,9,7
28,S035,371,39,5,6
28,S036,150,39,9,10
28,S037,210,43,12,1
28,S038,223,74,2,8
28,S039,318,45,5,3
28,S040,471,36,3,8
28,S041,342,21,9,9
28,S042,228,64,4,3
28,S043,368,74,0,0
28,S044,234,52,1,8
28,S045,319,53,10,3
28,S046,125,72,14,1
28,S047,95,39,2,5
28,S048,157,61,7,7
28,S049,179,36,5,8
28,S050,79,23,15,1
29,S001,259,44,2,9
29,S002,229,64,1,2
29,S003,282,60,12,4
29,S004,373,60,15,6
29,S005,431,37,6,5
29,S006,207,70,14,1
29,S007,315,59,6,1
29,S008,433,20,3,4
29,S009,489,51,10,6
29,S010,72,46,15,7
29,S011,114,77,13,7
29,S012,473,21,12,5
29,S013,403,66,1,2
29,S014,266,40,6,5
29,S015,181,36,3,7
29,S016,141,51,14,10
29,S017,68,70,2,5
29,S018,472,46,3,6
29,S019,294,27,9,9
29,S020,134,20,14,3
29,S021,165,22,6,8
29,S022,307,28,14,7
29,S023,224,63,10,10
29,S024,359,63,15,1
29,S025,492,70,11,1
29,S026,413,38,3,6
29,S027,76,32,2,9
29,S028,450,56,8,8
29,S029,126,59,7,9
29,S030,402,45,6,7
29,S031,100,24,2,1
29,S032,274,35,13,0
29,S033,445,42,4,5
29,S034,193,29,13,8
29,S035,196,35,8,4
29,S036,340,29,12,8
29,S037,176,48,14,3
29,S038,435,55,7,3
29,S039,245,53,8,5
29,S040,87,23,14,5
29,S041,121,63,6,1
29,S042,231,77,3,5
29,S043,487,59,7,8
29,S044,265,51,3,4
29,S045,250,46,15,1
29,S046,188,51,1,2
29,S047,255,66,9,4
29,S048,261,70,11,9
29,S049,379,43,14,10
29,S050,259,32,0,2
30,S001,467,32,7,9
30,S002,455,62,0,4
30,S003,342,77,10,8
30,S004,238,44,7,4
30,S005,164,56,4,3
30,S006,356,75,10,9
30,S007,490,31,15,6
30,S008,143,36,15,2
30,S009,105,50,1,0
30,S010,98,35,15,7
30,S011,321,75,4,3
30,S012,195,47,3,10
30,S013,414,63,4,6
30,S014,347,57,0,10
30,S015,75,73,13,0
30,S016,426,41,3,4
30,S017,296,52,10,1
30,S018,297,29,10,10
30,S019,417,44,4,3
30,S020,401,31,13,10
30,S021,407,23,14,4
30,S022,486,36,14,1
30,S023,180,36,3,0
30,S024,325,37,2,1
30,S025,88,59,7,3
30,S026,331,73,12,1
30,S027,357,45,5,2
30,S028,103,70,5,1
30,S029,323,53,11,9
30,S030,236,30,10,1
30,S031,57,65,1,4
30,S032,459,52,13,3
30,S033,468,52,1,3
30,S034,340,74,1,10
30,S035,244,45,7,7
30,S036,125,54,0,5
30,S037,187,74,10,0
30,S038,261,72,14,3
30,S039,462,65,3,5
30,S040,421,44,9,0
30,S041,348,28,8,3
30,S042,190,44,7,3
30,S043,270,73,13,10
30,S044,341,39,10,2
30,S045,153,68,2,7
30,S046,467,62,4,8
30,S047,233,21,15,3
30,S048,499,49,14,2
30,S049,464,36,13,3
30,S050,61,73,12,3
31,S001,447,24,11,6
31,S002,372,26,9,4
31,S003,111,70,1,3
31,S004,303,32,12,6
31,S005,407,35,10,8
31,S006,255,43,7,4
31,S007,222,24,7,0
31,S008,107,66,1,4
31,S009,294,20,10,5
31,S010,237,41,7,6
31,S011,332,74,13,4
31,S012,168,30,0,10
31,S013,260,70,2,10
31,S014,167,36,11,5
31,S015,370,51,1,10
31,S016,256,72,3,4
31,S017,443,35,13,7
31,S018,288,52,6,4
31,S019,84,72,8,1
31,S020,439,80,14,4
31,S021,409,41,2,3
31,S022,168,44,3,8
31,S023,473,50,10,2
31,S024,58,63,13,2
31,S025,407,24,11,9
31,S026,425,55,2,1
31,S027,142,71,14,4
31,S028,230,65,11,3
31,S029,90,38,10,3
31,S030,414,73,5,5
31,S031,229,45,11,2
31,S032,387,27,15,4
31,S033,426,34,6,10
31,S034,387,46,15,5
31,S035,431,70,10,9
31,S036,110,28,13,10
31,S037,87,46,9,6
31,S038,437,75,0,2
31,S039,230,64,9,9
31,S040,310,66,3,3
31,S041,59,69,9,3
31,S042,217,48,5,8
31,S043,381,35,8,2
31,S044,165,70,12,4
31,S045,457,57,5,4
31,S046,276,60,0,8
31,S047,73,57,10,3
31,S048,63,33,3,5
31,S049,97,54,2,10
31,S050,330,48,6,2
32,S001,343,45,4,5
32,S002,164,52,0,3
32,S003,382,38,12,10
32,S004,398,24,0,3
32,S005,366,63,0,1
32,S006,299,23,5,2
32,S007,451,66,6,9
32,S008,494,68,10,4
32,S009,267,29,1,8
32,S010,407,64,10,5
32,S011,289,27,8,9
32,S012,195,35,8,3
32,S013,288,77,10,1
32,S014,336,33,2,3
32,S015,381,74,3,1
32,S016,250,69,9,6
32,S017,385,54,0,10
32,S018,224,58,0,6
32,S019,462,60,9,10
32,S020,392,32,15,8
32,S021,241,55,9,0
32,S022,251,46,3,0
32,S023,429,43,1,1
32,S024,396,50,12,1
32,S025,155,75,14,3
32,S026,188,28,15,6
32,S027,433,47,4,2
32,S028,365,27,0,8
32,S029,395,34,14,0
32,S030,236,40,9,2
32,S031,224,74,6,4
32,S032,436,76,8,3
32,S033,241,60,11,8
32,S034,164,42,3,9
32,S035,312,67,1,0
32,S036,288,27,14,5
32,S037,446,80,7,5
32,S038,268,45,14,5
32,S039,295,56,9,1
32,S040,77,52,13,10
32,S041,468,74,8,10
32,S042,107,60,15,1
32,S043,112,33,3,1
32,S044,459,29,9,8
32,S045,121,80,6,0
32,S046,440,41,15,8
32,S047,84,72,3,2
32,S048,52,34,6,4
32,S049,370,78,12,6
32,S050,234,57,9,4
33,S001,78,24,6,6
33,S002,213,56,12,10
33,S003,474,49,4,8
33,S004,215,21,15,5
33,S005,465,45,8,8
33,S006,416,54,7,7
33,S007,247,62,13,4
33,S008,399,24,6,4
33,S009,377,51,0,6
33,S010,375,71,9,9
33,S011,411,31,2,10
33,S012,146,74,9,6
33,S013,236,78,1,6
33,S014,214,75,15,10
33,S015,189,63,6,10
33,S016,280,52,0,0
33,S017,300,40,7,2
33,S018,257,60,9,8
33,S019,377,77,7,8
33,S020,329,30,2,0
33,S021,172,38,7,5
33,S022,413,77,7,3
33,S023,302,24,2,7
33,S024,213,59,13,8
33,S025,331,32,12,10
33,S026,127,67,8,4
33,S027,490,71,12,2
33,S028,464,34,12,1
33,S029,321,37,2,3
33,S030,258,24,8,6
33,S031,111,38,12,0
33,S032,94,74,7,9
33,S033,298,40,14,6
33,S034,350,66,3,5
33,S035,213,77,4,8
33,S036,147,36,10,4
33,S037,379,47,6,10
33,S038,312,32,14,10
33,S039,71,37,9,2
33,S040,495,33,1,4
33,S041,157,49,10,2
33,S042,200,38,4,5
33,S043,153,73,6,4
33,S044,437,67,11,5
33,S045,454,58,10,5
33,S046,482,34,0,9
33,S047,159,49,2,5
33,S048,315,32,2,3
33,S049,154,28,7,6
33,S050,468,26,3,7
34,S001,288,72,3,0
34,S002,295,49,7,10
34,S003,206,26,1,4
34,S004,148,43,7,7
34,S005,74,53,7,1
34,S006,85,67,14,6
34,S007,304,57,14,8
34,S008,173,79,14,0
34,S009,401,47,14,3
34,S010,115,32,13,1
34,S011,470,25,9,0
34,S012,172,71,9,1
34,S013,139,21,2,8
34,S014,450,37,6,2
34,S015,232,66,5,4
34,S016,175,57,11,3
34,S017,420,40,0,4
34,S018,170,48,12,2
34,S019,386,64,14,6
34,S020,457,79,11,9
34,S021,399,40,4,8
34,S022,254,58,11,6
34,S023,72,34,15,7
34,S024,100,66,9,0
34,S025,422,26,2,3
34,S026,155,59,4,7
34,S027,372,51,4,6
34,S028,62,41,10,5
34,S029,490,43,13,4
34,S030,87,72,1,4
34,S031,361,30,7,3
34,S032,316,65,6,3
34,S033,288,67,3,10
34,S034,402,31,8,6
34,S035,324,61,3,1
34,S036,284,20,11,10
34,S037,356,73,12,3
34,S038,336,25,11,5
34,S039,449,35,6,2
34,S040,369,37,2,6
34,S041,475,78,11,4
34,S042,264,68,11,0
34,S043,273,76,2,4
34,S044,435,29,6,1
34,S045,159,26,4,3
34,S046,483,30,7,1
34,S047,305,33,5,5
34,S048,464,49,2,4
34,S049,273,34,14,4
34,S050,493,45,3,6
35,S001,205,50,5,1
35,S002,224,24,14,9
35,S003,132,64,3,2
35,S004,219,46,10,4
35,S005,367,50,5,2
35,S006,176,78,2,10
35,S007,161,40,13,8
35,S008,180,37,10,1
35,S009,89,77,7,7
35,S010,140,68,0,0
35,S011,169,49,12,1
35,S012,209,55,8,9
35,S013,323,56,4,3
35,S014,340,66,4,9
35,S015,282,44,10,5
35,S016,82,80,5,5
35,S017,150,60,10,4
35,S018,445,37,9,1
35,S019,116,45,8,5
35,S020,346,59,2,0
35,S021,319,35,8,2
35,S022,462,58,15,9
35,S023,469,43,7,9
35,S024,486,32,15,1
35,S025,127,41,7,2
35,S026,361,31,3,5
35,S027,413,44,12,0
35,S028,400,63,5,5
35,S029,221,41,6,1
35,S030,363,34,3,4
35,S031,254,48,2,0
35,S032,433,41,13,2
35,S033,350,52,9,2
35,S034,305,71,6,8
35,S035,158,72,0,8
35,S036,461,49,15,6
35,S037,337,76,10,10
35,S038,482,68,13,4
35,S039,236,24,8,4
35,S040,457,33,2,8
35,S041,467,67,1,8
35,S042,113,50,5,6
35,S043,315,36,1,7
35,S044,134,60,3,5
35,S045,253,22,4,4
35,S046,421,49,9,1
35,S047,487,78,4,10
35,S048,467,38,10,3
35,S049,343,70,5,6
35,S050,70,68,13,7
36,S001,391,24,10,6
36,S002,109,50,7,5
36,S003,483,31,4,2
36,S004,497,20,0,1
36,S005,230,53,7,1
36,S006,86,50,12,6
36,S007,452,79,7,8
36,S008,85,58,2,0
36,S009,463,70,7,8
36,S010,288,24,5,6
36,S011,288,47,3,0
36,S012,417,37,14,2
36,S013,450,71,10,8
36,S014,57,77,10,1
36,S015,364,44,0,8
36,S016,419,76,13,7
36,S017,89,46,10,2
36,S018,69,74,0,10
36,S019,150,39,4,8
36,S020,183,79,1,0
36,S021,440,79,11,8
36,S022,255,51,10,2
36,S023,310,52,1,4
36,S024,313,29,7,5
36,S025,500,74,10,9
36,S026,58,75,7,6
36,S027,340,33,14,1
36,S028,312,25,8,6
36,S029,59,28,11,3
36,S030,266,60,11,0
36,S031,232,47,3,9
36,S032,174,37,6,7
36,S033,202,39,13,9
36,S034,317,72,5,0
36,S035,301,75,13,3
36,S036,442,22,12,7
36,S037,128,65,5,6
36,S038,180,46,15,3
36,S039,480,20,1,3
36,S040,112,62,11,8
36,S041,428,78,4,7
36,S042,275,77,5,3
36,S043,248,25,7,3
36,S044,261,47,11,3
36,S045,117,71,12,7
36,S046,356,60,3,10
36,S047,152,34,11,5
36,S048,131,22,4,5
36,S049,363,74,2,3
36,S050,377,41,9,1
37,S001,209,31,5,5
37,S002,452,39,11,0
37,S003,493,51,13,9
37,S004,54,32,2,4
37,S005,145,55,1,6
37,S006,211,51,6,4
37,S007,380,76,12,6
37,S008,384,71,14,9
37,S009,101,40,14,5
37,S010,328,62,11,8
37,S011,463,31,0,8
37,S012,318,32,15,5
37,S013,140,39,7,8
37,S014,482,26,3,8
37,S015,365,51,14,5
37,S016,391,32,9,1
37,S017,341,51,10,10
37,S018,211,65,12,10
37,S019,77,38,7,1
37,S020,160,70,5,6
37,S021,243,59,1,1
37,S022,130,59,5,0
37,S023,148,30,1,3
37,S024,81,33,4,4
37,S025,118,59,8,9
37,S026,67,73,7,3
37,S027,125,71,8,10
37,S028,149,79,2,4
37,S029,109,46,9,8
37,S030,326,35,11,2
37,S031,242,25,11,6
37,S032,391,54,7,2
37,S033,50,46,4,3
37,S034,335,73,9,2
37,S035,310,44,1,6
37,S036,69,42,9,8
37,S037,96,69,9,1
37,S038,306,72,5,7
37,S039,282,54,2,6
37,S040,198,49,5,2
37,S041,454,68,12,9
37,S042,403,26,2,4
37,S043,185,69,12,3
37,S044,145,52,2,8
37,S045,349,55,9,2
37,S046,230,76,5,5
37,S047,309,70,11,10
37,S048,431,32,6,9
37,S049,191,80,2,7
37,S050,334,24,12,5
38,S001,88,30,2,3
38,S002,100,77,0,7
38,S003,444,24,2,0
38,S004,464,63,9,9
38,S005,355,38,12,5
38,S006,440,38,13,9
38,S007,494,74,11,1
38,S008,423,76,12,1
38,S009,97,51,0,1
38,S010,134,46,13,8
38,S011,348,26,11,10
38,S012,306,80,6,5
38,S013,106,56,4,4
38,S014,86,79,10,9
38,S015,276,75,8,4
38,S016,218,65,14,6
38,S017,249,69,9,3
38,S018,216,31,6,7
38,S019,87,80,6,0
38,S020,195,22,15,3
38,S021,277,77,13,7
38,S022,385,71,9,2
38,S023,324,62,10,10
38,S024,180,80,10,9
38,S025,462,42,7,8
38,S026,122,62,8,2
38,S027,126,32,2,5
38,S028,236,45,5,0
38,S029,258,48,9,10
38,S030,216,49,5,1
38,S031,473,50,2,1
38,S032,412,35,13,6
38,S033,176,63,11,3
38,S034,332,40,0,10
38,S035,94,27,15,8
38,S036,306,29,9,4
38,S037,465,21,8,7
38,S038,500,29,8,3
38,S039,170,26,6,4
38,S040,168,31,13,8
38,S041,302,44,13,7
38,S042,470,33,12,6
38,S043,174,56,12,0
38,S044,290,30,3,10
38,S045,383,52,10,6
38,S046,389,47,5,0
38,S047,279,40,12,4
38,S048,423,58,11,2
38,S049,433,54,10,5
38,S050,400,80,7,4
39,S001,201,74,0,3
39,S002,499,34,2,6
39,S003,392,50,15,7
39,S004,489,53,10,6
39,S005,372,40,8,4
39,S006,169,75,9,5
39,S007,268,45,14,6
39,S008,417,80,11,7
39,S009,286,72,1,7
39,S010,486,66,4,1
39,S011,376,74,0,4
39,S012,451,78,3,9
39,S013,484,75,10,0
39,S014,337,30,6,0
39,S015,175,78,5,4
39,S016,258,80,6,6
39,S017,223,28,10,4
39,S018,438,54,10,3
39,S019,125,55,3,5
39,S020,296,45,12,1
39,S021,327,37,1,6
39,S022,301,68,14,8
39,S023,379,78,0,2
39,S024,462,35,12,2
39,S025,444,53,0,2
39,S026,285,70,7,8
39,S027,297,42,6,3
39,S028,359,28,1,5
39,S029,343,71,10,9
39,S030,372,24,0,0
39,S031,116,70,12,7
39,S032,363,73,5,8
39,S033,189,40,9,5
39,S034,498,49,0,7
39,S035,317,60,14,6
39,S036,444,79,2,9
39,S037,256,45,12,8
39,S038,182,33,10,7
39,S039,207,76,2,0
39,S040,265,27,4,3
39,S041,144,27,11,1
39,S042,391,26,2,8
39,S043,405,31,14,4
39,S044,470,42,10,2
39,S045,140,42,14,3
39,S046,381,41,8,6
39,S047,306,53,5,3
39,S048,484,74,7,3
39,S049,102,43,15,3
39,S050,247,73,15,6
40,S001,246,56,10,5
40,S002,243,43,9,10
40,S003,173,68,9,8
40,S004,428,37,0,3
40,S005,227,58,4,10
40,S006,171,23,4,6
40,S007,157,39,12,4
40,S008,277,41,6,0
40,S009,108,30,0,6
40,S010,200,35,9,4
40,S011,93,36,3,1
40,S012,148,80,1,5
40,S013,282,29,3,10
40,S014,240,75,11,7
40,S015,261,22,14,5
40,S016,230,33,14,6
40,S017,318,57,1,4
40,S018,77,33,6,8
40,S019,423,43,0,9
40,S020,397,48,6,10
40,S021,283,44,7,7
40,S022,189,36,4,5
40,S023,283,23,6,10
40,S024,356,58,11,10
40,S025,404,46,3,3
40,S026,197,25,9,8
40,S027,473,35,6,4
40,S028,229,77,1,6
40,S029,280,43,8,1
40,S030,437,26,11,9
40,S031,368,60,6,0
40,S032,365,47,5,8
40,S033,402,31,15,4
40,S034,384,66,5,2
40,S035,366,36,14,10
40,S036,78,67,8,1
40,S037,263,40,13,5
40,S038,319,22,12,10
40,S039,193,29,4,6
40,S040,219,39,4,8
40,S041,273,54,3,7
40,S042,120,58,12,9
40,S043,137,35,8,2
40,S044,424,38,2,3
40,S045,276,55,8,0
40,S046,240,72,11,10
40,S047,69,39,13,2
40,S048,141,26,12,3
40,S049,345,55,12,9
40,S050,302,56,6,6
41,S001,86,42,5,8
41,S002,466,27,3,0
41,S003,382,24,14,3
41,S004,459,28,12,4
41,S005,190,22,9,3
41,S006,500,44,7,10
41,S007,171,54,8,7
41,S008,334,49,8,1
41,S009,250,69,1,8
41,S010,160,26,0,7
41,S011,265,41,13,1
41,S012,419,77,15,8
41,S013,259,34,8,8
41,S014,216,42,2,6
41,S015,387,78,1,4
41,S016,438,42,5,7
41,S017,275,39,13,1
41,S018,287,30,1,3
41,S019,446,72,12,7
41,S020,299,23,8,0
41,S021,125,55,14,5
41,S022,183,32,8,4
41,S023,425,39,2,1
41,S024,135,34,3,6
41,S025,106,21,8,2
41,S026,424,40,7,6
41,S027,59,32,6,10
41,S028,148,66,8,1
41,S029,248,45,15,4
41,S030,310,77,4,7
41,S031,254,65,11,8
41,S032,433,78,0,3
41,S033,268,55,13,8
41,S034,152,37,7,0
41,S035,61,26,7,1
41,S036,440,80,3,0
41,S037,95,53,1,10
41,S038,244,38,6,4
41,S039,369,67,1,6
41,S040,83,29,4,8
41,S041,404,54,9,6
41,S042,71,51,10,1
41,S043,378,50,7,2
41,S044,88,48,6,0
41,S045,98,38,0,8
41,S046,220,75,0,0
41,S047,413,72,9,0
41,S048,121,68,0,7
41,S049,468,22,14,0
41,S050,425,64,8,9
42,S001,264,79,0,0
42,S002,197,48,2,1
42,S003,278,40,1,3
42,S004,206,30,0,7
42,S005,370,52,4,8
42,S006,438,23,14,10
42,S007,300,28,3,4
42,S008,92,52,3,10
42,S009,213,54,9,5
42,S010,139,74,6,4
42,S011,96,66,2,4
42,S012,78,68,8,3
42,S013,484,37,14,6
42,S014,155,35,12,3
42,S015,367,29,11,6
42,S016,276,55,12,3
42,S017,396,39,5,9
42,S018,387,74,0,10
42,S019,495,76,4,10
42,S020,260,56,2,7
42,S021,385,71,13,0
42,S022,171,64,12,8
42,S023,293,20,11,3
42,S024,262,50,9,7
42,S025,56,20,0,6
42,S026,294,28,6,6
42,S027,281,33,14,5
42,S028,97,53,5,9
42,S029,313,61,0,8
42,S030,140,76,11,7
42,S031,262,73,14,9
42,S032,150,74,7,3
42,S033,162,76,15,2
42,S034,403,30,12,2
42,S035,91,80,2,1
42,S036,119,70,2,10
42,S037,262,40,0,7
42,S038,232,58,9,2
42,S039,313,61,11,4
42,S040,249,64,9,4
42,S041,214,46,0,0
42,S042,128,54,0,6
42,S043,489,62,12,9
42,S044,240,69,6,3
42,S045,134,45,1,2
42,S046,267,71,5,9
42,S047,446,27,2,5
42,S048,336,39,1,9
42,S049,198,65,11,2
42,S050,246,28,9,1
43,S001,390,36,8,3
43,S002,483,72,14,6
43,S003,410,57,11,6
43,S004,344,70,13,0
43,S005,475,62,2,7
43,S006,408,52,14,5
43,S007,401,24,4,5
43,S008,401,47,7,2
43,S009,100,60,9,3
43,S010,163,30,6,5
43,S011,432,79,3,4
43,S012,59,40,10,5
43,S013,249,39,15,10
43,S014,386,43,5,7
43,S015,90,42,7,1
43,S016,431,44,2,5
43,S017,335,63,9,9
43,S018,77,45,8,0
43,S019,494,65,2,9
43,S020,343,77,2,1
43,S021,382,42,12,5
43,S022,284,40,11,2
43,S023,464,24,9,6
43,S024,212,38,3,9
43,S025,328,47,10,4
43,S026,238,64,2,7
43,S027,90,40,14,7
43,S028,391,70,5,8
43,S029,172,39,5,3
43,S030,185,30,7,9
43,S031,294,57,9,3
43,S032,280,21,8,9
43,S033,332,78,7,1
43,S034,371,60,1,7
43,S035,346,66,3,5
43,S036,69,36,3,9
43,S037,491,20,9,1
43,S038,233,56,12,4
43,S039,239,40,13,10
43,S040,298,78,0,6
43,S041,237,22,1,6
43,S042,460,49,13,6
43,S043,89,42,13,6
43,S044,333,36,3,10
43,S045,84,65,0,10
