SaleID,CustomerID,ProductID,EmployeeID,StoreID,Date,Quantity,Price,Discount,Revenue,Profit,PaymentMode
SALE00289,6486,139,EMP249,S046,2025-07-28,3,1641,10,4430.7,1464.96,Debit Card
SALE00290,5011,196,EMP094,S031,2024-10-16,2,15155,5,28794.5,9435.49,Net Banking
SALE00291,1480,3,EMP117,S037,2026-03-18,4,35530,10,127908.0,53287.72,Debit Card
SALE00292,1530,25,EMP126,S026,2025-03-18,2,35661,20,57057.6,12666.96,Net Banking
SALE00293,5356,74,EMP283,S012,2026-01-06,1,5262,0,5262.0,2287.6,Debit Card
SALE00294,8983,13,EMP098,S025,2025-07-27,4,39750,20,127200.0,32985.99,Net Banking
SALE00295,2542,45,EMP157,S044,2024-11-16,2,43718,10,78692.4,15853.57,Debit Card
SALE00296,7884,91,EMP256,S014,2024-08-23,2,45839,5,87094.1,34574.88,Credit Card
SALE00297,5238,150,EMP071,S001,2024-08-14,3,22202,5,63275.7,26839.38,UPI
SALE00298,8797,66,EMP128,S009,2026-01-31,3,3362,5,9581.7,2344.5,Cash
SALE00299,4755,49,EMP242,S023,2026-05-19,1,4221,10,3798.9,1664.01,Net Banking
SALE00300,2620,63,EMP283,S035,2026-06-19,5,18100,5,85975.0,35564.69,UPI
SALE00301,2880,121,EMP276,S011,2025-05-10,3,41524,15,105886.2,37084.69,Credit Card
SALE00302,4308,118,EMP036,S042,2026-04-20,1,33529,20,26823.2,7330.63,Credit Card
SALE00303,5813,69,EMP219,S037,2025-01-08,5,44034,15,187144.5,72336.32,UPI
SALE00304,9255,144,EMP013,S010,2025-01-11,2,38804,10,69847.2,29845.72,Net Banking
SALE00305,7959,120,EMP071,S002,2026-03-04,3,21991,0,65973.0,18862.83,Debit Card
SALE00306,4152,99,EMP106,S016,2025-12-27,2,39849,0,79698.0,18314.71,UPI
SALE00307,6816,142,EMP178,S016,2025-04-20,3,24668,15,62903.4,16111.92,Debit Card
SALE00308,2674,17,EMP266,S012,2026-05-05,4,41535,5,157833.0,31584.91,UPI
SALE00309,7634,102,EMP231,S004,2025-07-28,1,13725,20,10980.0,4794.38,UPI
SALE00310,8000,182,EMP081,S013,2024-10-11,1,44466,5,42242.7,15711.62,Net Banking
SALE00311,1173,81,EMP137,S008,2026-06-02,4,6268,5,23818.4,5395.15,Cash
SALE00312,9021,177,EMP143,S012,2026-02-03,5,12129,0,60645.0,13864.63,Cash
SALE00313,4161,38,EMP096,S047,2025-03-10,1,44503,5,42277.85,11876.73,Cash
SALE00314,1480,14,EMP128,S027,2024-11-20,1,45556,5,43278.2,8906.82,Credit Card
SALE00315,5604,120,EMP175,S023,2026-02-16,5,48658,10,218961.0,95180.93,Cash
SALE00316,4652,143,EMP072,S018,2025-09-11,3,3549,10,9582.3,2518.26,Net Banking
SALE00317,2239,8,EMP242,S034,2024-12-25,4,46876,5,178128.8,66072.09,Debit Card
SALE00318,8429,160,EMP219,S044,2026-01-26,1,19075,10,17167.5,4150.44,Net Banking
SALE00319,8554,90,EMP118,S050,2025-03-14,3,2167,5,6175.95,2652.01,Net Banking
SALE00320,2691,153,EMP070,S017,2025-02-24,2,9105,15,15478.5,4240.86,Credit Card
SALE00321,9300,151,EMP188,S002,2024-11-14,2,29849,15,50743.3,14390.12,Net Banking
SALE00322,3369,55,EMP272,S029,2025-10-21,5,21258,5,100975.5,32363.56,Debit Card
SALE00323,9078,92,EMP069,S011,2025-07-10,2,23170,15,39389.0,8839.97,Net Banking
SALE00324,9338,159,EMP058,S041,2025-09-08,1,23966,5,22767.7,10242.73,Net Banking
SALE00325,6525,109,EMP220,S017,2024-10-09,4,42395,20,135664.0,60127.03,Cash
SALE00326,2452,14,EMP190,S013,2025-09-28,4,25404,20,81292.8,21873.47,Debit Card
SALE00327,7643,64,EMP044,S044,2025-06-05,5,46527,20,186108.0,50996.45,Credit Card
SALE00328,4369,178,EMP150,S017,2025-05-19,5,1233,20,4932.0,1150.86,Net Banking
SALE00329,1364,37,EMP100,S042,2025-02-13,3,43314,20,103953.6,31176.88,Net Banking
SALE00330,9407,98,EMP051,S002,2026-01-12,2,28759,15,48890.3,21335.17,Cash
SALE00331,5518,135,EMP291,S028,2025-05-04,2,42411,20,67857.6,30049.98,Net Banking
SALE00332,17,46,EMP160,S007,2024-08-07,4,35355,5,134349.0,59732.75,UPI
SALE00333,1583,37,EMP060,S020,2026-02-03,1,13372,5,12703.4,3837.54,Cash
SALE00334,5559,163,EMP213,S005,2025-12-25,5,24106,20,96424.0,37039.39,Credit Card
SALE00335,2142,20,EMP129,S039,2025-12-13,1,40664,5,38630.8,14339.88,Credit Card
SALE00336,9931,178,EMP163,S022,2025-03-09,4,25975,0,103900.0,31395.04,UPI
SALE00337,3496,20,EMP124,S016,2025-02-15,4,8426,20,26963.2,9763.71,UPI
SALE00338,6894,172,EMP110,S026,2026-01-10,3,23948,20,57475.2,13189.19,Cash
SALE00339,8980,23,EMP020,S002,2024-09-30,1,17289,20,13831.2,5939.89,Debit Card
SALE00340,9906,185,EMP008,S039,2024-11-23,3,13424,15,34231.2,8979.21,Debit Card
SALE00341,6557,160,EMP170,S007,2026-05-08,1,28826,20,23060.8,5349.9,UPI
SALE00342,6273,84,EMP132,S016,2024-11-02,5,34976,20,139904.0,56536.0,UPI
SALE00343,9082,126,EMP149,S003,2026-01-22,3,16161,0,48483.0,11402.93,UPI
SALE00344,9148,173,EMP107,S047,2026-03-08,2,7656,15,13015.2,3547.34,Debit Card
SALE00345,9033,16,EMP292,S013,2024-08-17,3,49821,10,134516.7,39196.22,Net Banking
SALE00346,5841,176,EMP134,S049,2025-05-24,3,28430,20,68232.0,20647.53,Credit Card
SALE00347,5586,157,EMP114,S042,2026-05-29,3,21168,20,50803.2,22838.68,Debit Card
SALE00348,4799,23,EMP142,S013,2025-12-09,5,1327,0,6635.0,2657.32,Debit Card
SALE00349,1805,186,EMP216,S041,2025-07-14,2,27592,0,55184.0,24668.63,Net Banking
SALE00350,1022,91,EMP017,S020,2025-01-31,3,27191,20,65258.4,25876.02,Cash
SALE00351,9581,183,EMP058,S003,2026-01-04,3,30133,20,72319.2,18659.72,UPI
SALE00352,8581,53,EMP169,S033,2025-08-11,4,44329,0,177316.0,48489.43,Debit Card
SALE00353,364,138,EMP204,S041,2025-10-01,5,8248,0,41240.0,14520.94,Cash
SALE00354,1056,159,EMP259,S027,2025-12-11,3,49401,20,118562.4,43851.19,Cash
SALE00355,977,153,EMP129,S040,2026-01-14,1,41723,15,35464.55,13198.72,Credit Card
SALE00356,7465,7,EMP002,S001,2024-07-15,5,4438,15,18861.5,7038.91,Debit Card
SALE00357,140,141,EMP017,S043,2026-06-02,2,14662,10,26391.6,5342.04,UPI
SALE00358,2248,113,EMP202,S044,2026-04-11,5,29217,0,146085.0,44051.27,UPI
SALE00359,5549,38,EMP008,S011,2025-06-28,3,45122,15,115061.1,26889.43,Debit Card
SALE00360,5671,135,EMP238,S005,2025-08-11,4,49358,20,157945.6,61342.41,Debit Card
SALE00361,4486,61,EMP095,S014,2025-12-23,5,27670,5,131432.5,27011.87,Credit Card
SALE00362,7213,2,EMP160,S008,2026-06-11,5,5799,5,27545.25,6137.44,Cash
SALE00363,4273,8,EMP186,S039,2024-08-31,5,34289,0,171445.0,69870.33,Credit Card
SALE00364,1818,69,EMP046,S050,2024-10-12,2,13884,10,24991.2,8676.88,Net Banking
SALE00365,2870,179,EMP204,S015,2025-09-03,3,20968,15,53468.4,16308.08,Cash
SALE00366,6546,165,EMP077,S016,2025-08-05,1,48520,20,38816.0,15656.49,Net Banking
SALE00367,7669,143,EMP183,S017,2025-10-17,3,25035,15,63839.25,23748.2,Cash
SALE00368,7525,171,EMP204,S024,2026-06-20,4,44898,0,179592.0,79872.72,Credit Card
SALE00369,5724,50,EMP105,S011,2024-11-26,5,30263,10,136183.5,49884.87,UPI
SALE00370,4694,128,EMP076,S007,2025-08-03,2,15920,10,28656.0,12767.29,Credit Card
SALE00371,2083,179,EMP146,S039,2025-05-07,5,41609,5,197642.75,41602.25,Net Banking
SALE00372,1848,95,EMP106,S002,2026-05-25,3,24216,20,58118.4,13626.61,UPI
SALE00373,2252,108,EMP101,S007,2026-06-29,3,42965,15,109560.75,42470.55,UPI
SALE00374,577,130,EMP008,S019,2026-06-18,4,3093,0,12372.0,5562.78,Debit Card
SALE00375,1174,58,EMP016,S028,2025-03-28,3,28643,0,85929.0,28949.82,Net Banking
SALE00376,4926,37,EMP068,S030,2024-09-10,3,3540,5,10089.0,2104.02,Cash
SALE00377,9963,147,EMP166,S028,2024-10-02,3,48901,0,146703.0,50733.79,Cash
SALE00378,1337,35,EMP083,S050,2026-04-09,3,36613,20,87871.2,36885.79,UPI
SALE00379,9281,121,EMP149,S006,2025-05-21,2,18467,15,31393.9,14050.97,Net Banking
SALE00380,2470,28,EMP015,S014,2026-05-17,3,17737,10,47889.9,10730.67,UPI
SALE00381,8836,18,EMP218,S043,2025-10-10,1,6504,20,5203.2,1820.01,Credit Card
SALE00382,7965,121,EMP298,S032,2025-07-03,2,32289,15,54891.3,21990.19,Cash
SALE00383,59,21,EMP166,S044,2025-11-10,2,37830,5,71877.0,21543.73,Debit Card
SALE00384,8197,177,EMP162,S005,2025-04-29,3,49656,0,148968.0,57335.44,Debit Card
SALE00385,3532,74,EMP068,S049,2025-12-12,2,27337,15,46472.9,11468.84,Credit Card
SALE00386,4136,80,EMP099,S004,2025-12-05,4,28534,20,91308.8,37322.18,Cash
SALE00387,4300,154,EMP188,S024,2026-06-12,4,22283,5,84675.4,33114.35,Cash
SALE00388,8521,196,EMP035,S016,2025-04-27,4,29434,15,100075.6,34910.14,UPI
SALE00389,1676,78,EMP037,S039,2025-04-04,3,34890,15,88969.5,29944.67,Cash
SALE00390,3064,54,EMP224,S042,2024-07-30,4,24947,10,89809.2,34756.12,Credit Card
SALE00391,6137,37,EMP039,S047,2025-11-15,4,13200,20,42240.0,12308.19,Cash
SALE00392,8108,126,EMP130,S006,2026-04-01,1,29179,10,26261.1,10449.46,UPI
SALE00393,6158,196,EMP292,S048,2025-07-27,2,46637,10,83946.6,27072.07,Debit Card
SALE00394,3668,85,EMP235,S006,2025-07-13,4,27430,20,87776.0,27515.64,Cash
SALE00395,7407,2,EMP076,S021,2026-05-01,3,29876,20,71702.4,17718.4,Cash
SALE00396,1663,22,EMP264,S049,2024-11-26,5,20745,20,82980.0,25865.75,Credit Card
SALE00397,9196,45,EMP125,S041,2025-11-03,1,18225,10,16402.5,3802.77,Net Banking
SALE00398,6005,189,EMP228,S001,2026-03-10,4,23069,20,73820.8,23922.1,Credit Card
SALE00399,8429,85,EMP154,S002,2026-03-09,4,31953,5,121421.4,44256.9,Net Banking
SALE00400,144,187,EMP187,S003,2026-05-18,4,4732,5,17981.6,7331.23,Net Banking
SALE00401,1459,54,EMP034,S038,2025-11-14,2,17372,10,31269.6,8508.13,Debit Card
SALE00402,1825,156,EMP101,S037,2025-10-06,1,35208,5,33447.6,11477.61,Debit Card
SALE00403,2540,40,EMP247,S018,2025-03-19,4,31722,0,126888.0,47407.84,UPI
SALE00404,341,142,EMP233,S019,2025-07-17,5,47208,5,224238.0,94241.11,Debit Card
SALE00405,3020,166,EMP022,S025,2024-11-03,1,22981,0,22981.0,9445.41,Debit Card
SALE00406,8183,91,EMP241,S015,2026-01-26,1,29563,0,29563.0,10781.76,Credit Card
SALE00407,4998,94,EMP010,S024,2025-06-23,3,18508,10,49971.6,14430.91,Net Banking
SALE00408,5660,66,EMP233,S010,2025-08-02,4,4396,5,16704.8,7299.97,Net Banking
SALE00409,8573,88,EMP014,S028,2026-04-04,1,39311,10,35379.9,14019.84,UPI
SALE00410,9977,184,EMP121,S050,2025-06-05,5,31064,5,147554.0,58687.83,Credit Card
SALE00411,1688,17,EMP035,S046,2025-02-16,3,3255,5,9276.75,3835.34,Credit Card
SALE00412,3643,97,EMP180,S046,2025-10-19,3,18308,20,43939.2,11763.46,Net Banking
SALE00413,6674,99,EMP237,S044,2024-07-18,5,22638,5,107530.5,38294.0,Cash
SALE00414,859,139,EMP197,S004,2025-02-21,4,31727,5,120562.6,34397.73,Credit Card
SALE00415,639,163,EMP020,S023,2025-09-18,5,29586,5,140533.5,54288.08,Cash
SALE00416,5989,46,EMP142,S001,2026-02-02,1,44339,15,37688.15,13796.17,UPI
SALE00417,8643,100,EMP285,S043,2025-11-08,1,29628,10,26665.2,6991.97,Net Banking
SALE00418,2773,117,EMP177,S024,2026-04-30,3,37835,0,113505.0,23068.81,UPI
SALE00419,7363,194,EMP084,S021,2026-04-10,3,17281,10,46658.7,13401.48,Cash
SALE00420,658,5,EMP006,S028,2024-12-17,4,47859,15,162720.6,72308.02,Credit Card
SALE00421,6746,132,EMP229,S045,2024-12-21,4,2430,0,9720.0,2499.87,Credit Card
SALE00422,4947,52,EMP219,S015,2025-07-30,2,43767,0,87534.0,23886.77,Credit Card
SALE00423,6032,152,EMP065,S031,2024-09-28,4,39714,5,150913.2,55082.86,Cash
SALE00424,8386,114,EMP217,S024,2026-04-09,3,18691,10,50465.7,19276.25,Net Banking
SALE00425,6246,42,EMP107,S035,2026-05-14,3,14321,20,34370.4,7513.46,Cash
SALE00426,9191,53,EMP108,S040,2024-07-09,4,28683,5,108995.4,40843.4,UPI
SALE00427,4171,54,EMP240,S040,2024-12-23,5,45597,20,182388.0,39078.16,Net Banking
SALE00428,6809,64,EMP250,S026,2025-04-09,3,12414,15,31655.7,7768.08,Debit Card
SALE00429,3788,177,EMP124,S048,2026-02-23,4,1061,0,4244.0,1217.76,Net Banking
SALE00430,6215,132,EMP285,S014,2025-11-04,1,39230,15,33345.5,14601.41,Cash
SALE00431,3174,72,EMP198,S001,2025-11-05,3,17762,0,53286.0,13434.19,Debit Card
SALE00432,187,149,EMP004,S049,2025-02-24,2,6363,5,12089.7,5244.57,UPI
SALE00433,1041,179,EMP126,S020,2026-04-11,3,2664,15,6793.2,2288.26,Cash
SALE00434,8884,148,EMP153,S047,2026-03-10,3,24055,10,64948.5,14850.66,Debit Card
SALE00435,7177,123,EMP250,S035,2025-12-12,1,14064,15,11954.4,3798.3,Net Banking
SALE00436,2075,183,EMP242,S028,2024-07-13,3,24637,10,66519.9,16039.85,Cash
SALE00437,9271,55,EMP063,S043,2024-08-20,1,24890,15,21156.5,7125.2,Cash
SALE00438,1802,157,EMP114,S050,2024-10-13,2,46927,5,89161.3,38320.7,Debit Card
SALE00439,7634,105,EMP209,S021,2026-02-11,5,858,15,3646.5,1511.39,Cash
SALE00440,475,63,EMP298,S028,2025-05-14,2,4585,0,9170.0,2529.58,Credit Card
SALE00441,2150,110,EMP175,S026,2026-05-28,3,3940,10,10638.0,3073.88,Net Banking
SALE00442,439,138,EMP232,S005,2026-02-01,2,10391,5,19742.9,4451.86,Cash
SALE00443,7939,179,EMP172,S014,2024-09-26,3,18387,10,49644.9,11317.47,UPI
SALE00444,4387,128,EMP087,S001,2026-02-16,5,4490,5,21327.5,7806.56,Cash
SALE00445,566,173,EMP258,S033,2024-09-20,4,36149,0,144596.0,58148.53,Debit Card
SALE00446,8125,85,EMP282,S001,2024-10-09,1,3505,5,3329.75,1075.94,Credit Card
SALE00447,8282,92,EMP185,S016,2025-03-02,2,24670,0,49340.0,11993.99,Net Banking
SALE00448,159,138,EMP197,S005,2025-09-21,2,43709,5,83047.1,18278.48,Debit Card
SALE00449,4450,94,EMP094,S049,2025-01-08,1,47703,20,38162.4,12215.6,Cash
SALE00450,8668,109,EMP049,S014,2025-11-25,1,15200,20,12160.0,4734.43,Net Banking
SALE00451,8235,5,EMP269,S016,2025-01-12,4,10097,5,38368.6,8620.2,Net Banking
SALE00452,6931,131,EMP214,S042,2025-11-21,3,1752,20,4204.8,1742.07,Credit Card
SALE00453,8692,133,EMP225,S012,2025-10-31,2,20922,5,39751.8,14663.3,Net Banking
SALE00454,3849,129,EMP059,S008,2025-04-03,3,1301,20,3122.4,925.48,Net Banking
SALE00455,7196,121,EMP109,S022,2024-11-21,5,15697,0,78485.0,23094.68,Net Banking
SALE00456,1686,183,EMP033,S011,2026-04-18,3,772,5,2200.2,527.11,Debit Card
SALE00457,9074,184,EMP270,S037,2024-07-24,2,20586,10,37054.8,11189.47,Debit Card
SALE00458,2034,47,EMP017,S038,2024-12-10,4,13710,15,46614.0,20642.64,UPI
SALE00459,8222,8,EMP234,S036,2025-09-14,5,808,5,3838.0,977.86,Net Banking
SALE00460,8858,118,EMP148,S018,2025-05-10,4,15597,10,56149.2,19992.78,Net Banking
SALE00461,1587,157,EMP180,S036,2026-04-12,3,43399,15,110667.45,31010.29,UPI
SALE00462,9961,1,EMP249,S011,2025-02-21,1,23947,0,23947.0,7614.43,Cash
SALE00463,6271,60,EMP095,S035,2024-12-11,2,20654,15,35111.8,11838.42,Net Banking
SALE00464,510,41,EMP071,S010,2025-01-18,1,3476,20,2780.8,806.21,UPI
SALE00465,8575,63,EMP036,S036,2024-12-26,2,25140,0,50280.0,22092.32,Cash
SALE00466,7323,2,EMP180,S031,2025-10-01,1,31025,10,27922.5,11620.18,Debit Card
SALE00467,4130,180,EMP299,S015,2024-08-20,5,15582,5,74014.5,32797.06,Credit Card
SALE00468,7197,139,EMP245,S039,2025-07-05,3,15793,15,40272.15,12949.09,Cash
SALE00469,484,189,EMP250,S040,2025-02-07,5,41146,20,164584.0,49945.02,Credit Card
SALE00470,9314,134,EMP086,S029,2025-05-23,1,9036,0,9036.0,3152.92,Debit Card
SALE00471,9904,88,EMP071,S011,2024-08-23,3,16526,10,44620.2,9131.2,Debit Card
SALE00472,6017,102,EMP134,S039,2026-03-19,1,32747,20,26197.6,6588.79,Net Banking
SALE00473,9100,132,EMP142,S041,2024-07-08,1,16780,20,13424.0,3263.27,Credit Card
SALE00474,7791,57,EMP137,S023,2025-01-06,3,4482,20,10756.8,3619.24,UPI
SALE00475,5336,17,EMP075,S037,2024-08-10,1,47132,15,40062.2,9439.43,Credit Card
SALE00476,9868,23,EMP231,S032,2026-04-01,3,40226,15,102576.3,36084.38,UPI
SALE00477,693,123,EMP126,S038,2025-01-26,5,28969,0,144845.0,51704.97,UPI
SALE00478,5622,186,EMP064,S007,2026-02-12,2,36339,0,72678.0,25347.38,Cash
SALE00479,4013,76,EMP200,S049,2026-03-17,5,1942,5,9224.5,1950.78,Net Banking
SALE00480,6961,65,EMP082,S033,2025-05-09,1,8151,10,7335.9,2358.53,UPI
SALE00481,9558,12,EMP004,S005,2024-09-21,5,24571,5,116712.25,25936.17,Credit Card
SALE00482,6103,8,EMP275,S009,2026-02-24,1,47860,10,43074.0,9755.52,Debit Card
SALE00483,1585,134,EMP209,S007,2025-07-18,3,16951,20,40682.4,15261.46,Net Banking
SALE00484,6208,76,EMP051,S044,2025-10-01,3,25035,10,67594.5,30400.09,Debit Card
SALE00485,4857,186,EMP253,S041,2025-01-12,3,31382,20,75316.8,22443.78,Debit Card
SALE00486,6690,33,EMP232,S027,2026-06-12,4,13430,10,48348.0,20022.13,UPI
SALE00487,3784,44,EMP258,S038,2026-02-03,4,48588,20,155481.6,64083.96,UPI
SALE00488,5511,24,EMP137,S038,2025-06-03,1,4509,20,3607.2,724.29,Net Banking
SALE00489,2732,114,EMP283,S037,2025-06-06,2,49073,5,93238.7,26327.86,UPI
SALE00490,2392,63,EMP265,S019,2025-01-04,4,41191,15,140049.4,34866.46,Cash
SALE00491,5455,155,EMP172,S003,2024-10-23,4,42151,15,143313.4,40036.2,Net Banking
SALE00492,4240,128,EMP282,S006,2024-07-28,4,26604,20,85132.8,34563.22,Credit Card
SALE00493,780,184,EMP077,S049,2025-10-10,2,42437,0,84874.0,29389.41,Credit Card
SALE00494,6671,99,EMP085,S003,2024-08-09,5,14446,0,72230.0,26101.19,Credit Card
SALE00495,4345,19,EMP183,S006,2024-10-16,2,17511,10,31519.8,8318.24,Debit Card
SALE00496,728,85,EMP149,S013,2025-11-11,3,48840,15,124542.0,46061.84,Debit Card
SALE00497,6788,9,EMP290,S038,2024-09-11,2,24555,5,46654.5,20859.91,Cash
SALE00498,7213,190,EMP108,S039,2026-03-12,5,48979,10,220405.5,79803.76,Cash
SALE00499,6442,46,EMP091,S041,2026-03-07,2,31801,5,60421.9,12492.65,UPI
SALE00500,2207,195,EMP283,S036,2026-05-19,1,2376,5,2257.2,552.17,Debit Card
SALE00501,855,143,EMP184,S001,2026-07-01,1,27960,5,26562.0,7838.06,UPI
SALE00502,8955,199,EMP068,S048,2026-05-04,1,20094,10,18084.6,6723.14,UPI
SALE00503,9479,29,EMP026,S050,2024-11-17,3,11054,15,28187.7,8295.3,UPI
SALE00504,5386,199,EMP237,S041,2025-07-25,5,19573,10,88078.5,32782.64,Credit Card
SALE00505,4995,24,EMP065,S014,2025-02-10,1,4135,0,4135.0,1329.66,Cash
SALE00506,9803,199,EMP103,S006,2024-07-14,3,23425,10,63247.5,22809.74,Cash
SALE00507,948,141,EMP250,S004,2024-12-20,2,29200,20,46720.0,15405.77,Net Banking
SALE00508,2190,107,EMP249,S012,2025-10-04,3,33053,10,89243.1,31440.39,Debit Card
SALE00509,6114,172,EMP127,S028,2026-03-31,1,25847,5,24554.65,5894.81,Debit Card
SALE00510,210,82,EMP152,S029,2024-11-29,5,44307,10,199381.5,42536.86,UPI
SALE00511,4918,149,EMP083,S011,2024-09-21,2,30589,5,58119.1,24079.4,Cash
SALE00512,4414,116,EMP240,S032,2026-01-18,5,34420,10,154890.0,58010.5,Net Banking
SALE00513,762,66,EMP101,S015,2024-08-01,1,15969,15,13573.65,4708.63,Cash
SALE00514,3193,130,EMP214,S006,2025-05-05,2,11198,15,19036.6,4403.49,Net Banking
SALE00515,8520,13,EMP146,S025,2024-07-07,1,26371,15,22415.35,8903.67,Net Banking
SALE00516,7567,74,EMP078,S002,2026-01-08,1,40894,20,32715.2,11183.22,Debit Card
SALE00517,1803,195,EMP173,S007,2025-09-21,1,32035,10,28831.5,10550.82,Net Banking
SALE00518,2069,28,EMP198,S005,2026-03-21,4,13066,20,41811.2,14463.17,Net Banking
SALE00519,1730,45,EMP198,S043,2024-10-07,4,26455,0,105820.0,45525.15,UPI
SALE00520,5359,107,EMP161,S003,2025-07-10,1,46221,5,43909.95,13888.13,UPI
SALE00521,3592,136,EMP010,S045,2025-08-28,2,44509,20,71214.4,27342.88,Cash
SALE00522,8614,157,EMP077,S013,2026-04-24,1,29471,0,29471.0,6934.34,Credit Card
SALE00523,6149,162,EMP060,S041,2025-10-19,2,1527,20,2443.2,796.46,Cash
SALE00524,6080,68,EMP060,S035,2025-05-10,5,6879,15,29235.75,11441.78,Credit Card
SALE00525,4336,36,EMP286,S004,2026-02-16,1,43569,15,37033.65,12043.66,Debit Card
SALE00526,3758,186,EMP089,S038,2024-10-25,3,35324,0,105972.0,35078.16,Debit Card
SALE00527,2649,99,EMP024,S050,2024-10-16,4,17662,0,70648.0,28179.65,Net Banking
SALE00528,9664,45,EMP078,S036,2026-06-15,3,22476,10,60685.2,24437.51,UPI
SALE00529,5632,53,EMP061,S003,2026-01-01,1,16329,10,14696.1,5734.29,Credit Card
SALE00530,3887,109,EMP213,S013,2025-08-01,5,13420,0,67100.0,30032.49,Net Banking
SALE00531,1642,116,EMP076,S005,2024-07-29,2,13130,15,22321.0,5155.27,UPI
SALE00532,4255,14,EMP299,S041,2024-07-29,1,4520,0,4520.0,1180.91,Net Banking
SALE00533,8401,83,EMP139,S039,2026-05-16,2,47956,5,91116.4,26336.63,Net Banking
SALE00534,3342,184,EMP105,S020,2025-04-14,4,21955,20,70256.0,15323.92,Credit Card
SALE00535,2052,36,EMP212,S044,2025-09-14,1,33057,0,33057.0,13993.97,Credit Card
SALE00536,1374,83,EMP198,S040,2024-09-15,2,8177,10,14718.6,3507.85,Credit Card
SALE00537,5237,158,EMP243,S003,2026-01-03,3,36935,5,105264.75,42833.3,Credit Card
SALE00538,5280,126,EMP114,S019,2024-07-18,3,26564,5,75707.4,34018.81,UPI
SALE00539,1532,29,EMP142,S009,2025-08-07,4,44739,0,178956.0,62551.24,Credit Card
SALE00540,5216,21,EMP109,S041,2025-02-03,2,5631,0,11262.0,4988.48,UPI
SALE00541,169,36,EMP295,S033,2025-05-23,4,42460,15,144364.0,59118.31,UPI
SALE00542,6326,149,EMP271,S009,2025-12-26,5,34543,5,164079.25,37691.68,Debit Card
SALE00543,2795,174,EMP048,S017,2025-05-07,2,18577,20,29723.2,9120.99,Cash
SALE00544,3203,111,EMP078,S006,2026-06-15,3,47522,10,128309.4,55271.13,Debit Card
SALE00545,6003,123,EMP297,S027,2025-11-09,5,2020,0,10100.0,4020.92,Debit Card
SALE00546,4873,199,EMP139,S018,2025-08-13,2,24042,0,48084.0,10670.13,UPI
SALE00547,6011,144,EMP242,S029,2026-03-21,5,44849,10,201820.5,80700.22,Credit Card
SALE00548,7521,70,EMP261,S018,2024-11-21,2,725,15,1232.5,544.16,UPI
SALE00549,7073,16,EMP103,S021,2025-01-28,5,3729,5,17712.75,5561.67,Cash
SALE00550,5455,143,EMP078,S048,2024-10-31,1,1081,10,972.9,395.91,Cash
SALE00551,2432,55,EMP283,S041,2026-05-13,1,45229,15,38444.65,16451.48,UPI
SALE00552,5570,20,EMP146,S003,2026-02-11,1,2388,0,2388.0,769.72,Credit Card
SALE00553,1424,184,EMP175,S036,2025-08-07,1,31155,15,26481.75,7093.57,Cash
SALE00554,7901,9,EMP104,S010,2024-08-26,3,21274,0,63822.0,26175.24,UPI
SALE00555,6841,18,EMP035,S004,2026-06-05,4,7727,0,30908.0,11171.08,Credit Card
SALE00556,4436,70,EMP081,S047,2024-07-24,5,35577,5,168990.75,63997.82,Credit Card
SALE00557,5661,108,EMP286,S025,2026-05-22,3,41316,15,105355.8,34218.11,Net Banking
SALE00558,7119,79,EMP082,S027,2026-05-25,3,10644,5,30335.4,8323.74,UPI
SALE00559,8567,6,EMP193,S042,2025-02-10,2,47404,5,90067.6,39925.22,Cash
SALE00560,2256,160,EMP072,S002,2026-05-31,2,40743,20,65188.8,14712.95,UPI
SALE00561,5855,155,EMP029,S033,2024-08-27,1,27933,0,27933.0,7268.04,UPI
SALE00562,1044,138,EMP094,S029,2024-09-07,3,42559,10,114909.3,23635.81,UPI
SALE00563,7472,79,EMP004,S012,2024-10-20,5,18375,15,78093.75,16552.75,Credit Card
SALE00564,1585,43,EMP122,S047,2025-03-30,1,1865,0,1865.0,539.18,Debit Card
SALE00565,2073,86,EMP106,S033,2025-09-11,3,32386,5,92300.1,23674.47,Credit Card
SALE00566,369,131,EMP002,S045,2024-12-23,3,44714,10,120727.8,40063.66,Cash
SALE00567,4188,190,EMP069,S002,2024-09-05,4,5841,20,18691.2,8098.99,UPI
SALE00568,4481,188,EMP209,S049,2026-01-10,4,3389,15,11522.6,4895.17,Credit Card
SALE00569,3131,33,EMP019,S036,2024-11-12,3,41699,20,100077.6,24534.7,Debit Card
SALE00570,6414,89,EMP149,S020,2025-01-22,1,22851,5,21708.45,9081.96,Cash
SALE00571,3840,127,EMP255,S030,2025-06-21,1,32664,15,27764.4,10189.69,Net Banking
SALE00572,3137,173,EMP045,S006,2026-03-26,4,16619,20,53180.8,13258.1,Net Banking
SALE00573,3083,3,EMP160,S037,2024-11-01,4,42459,10,152852.4,53691.46,Cash
SALE00574,7372,88,EMP058,S029,2026-06-26,4,32785,10,118026.0,42393.58,Credit Card
SALE00575,2441,55,EMP028,S042,2025-02-15,3,42322,15,107921.1,47098.13,Credit Card
SALE00576,5753,45,EMP239,S018,2024-10-15,2,511,15,868.7,203.66,UPI
SALE00577,7836,163,EMP132,S011,2025-06-09,1,32806,10,29525.4,10648.27,Cash
SALE00578,5814,191,EMP107,S016,2025-10-05,5,9222,15,39193.5,13977.69,Debit Card
