ReviewID,CustomerID,Rating,Review,Sentiment,FakeReview
REV00389,6199,4,Praesentium deleniti aut possimus laboriosam sint.,Negative,No
REV00390,9878,1,Possimus id temporibus quia labore impedit.,Positive,No
REV00391,6323,3,Culpa explicabo qui placeat.,Positive,No
REV00392,1795,1,Consequatur animi explicabo rem error.,Negative,No
REV00393,2308,4,Cum sequi minus illum magni.,Neutral,No
REV00394,352,4,Enim repudiandae maxime.,Neutral,No
REV00395,5028,3,Cumque fugiat sit.,Neutral,No
REV00396,5028,2,Aliquam natus omnis.,Neutral,No
REV00397,3921,1,Veniam praesentium eos.,Neutral,No
REV00398,1769,5,Repudiandae laboriosam dicta dignissimos possimus.,Negative,No
REV00399,3767,2,Cupiditate doloremque id iste qui ipsa laudantium.,Neutral,No
REV00400,7955,3,Occaecati explicabo blanditiis magnam dolores.,Negative,No
REV00401,9061,4,Explicabo blanditiis ipsam harum.,Neutral,Yes
REV00402,3148,3,Tempore laudantium dicta quos sunt.,Positive,No
REV00403,8172,3,Quod sed consequatur.,Neutral,No
REV00404,4491,1,Eos quae dolorem praesentium itaque praesentium numquam.,Neutral,No
REV00405,5608,1,Amet illum nam culpa deserunt.,Negative,No
REV00406,814,1,Sed at quo qui expedita tenetur.,Negative,No
REV00407,2838,1,Cumque totam tempore necessitatibus aspernatur.,Neutral,No
REV00408,6994,2,Rerum voluptatum magni neque.,Positive,Yes
REV00409,3671,4,Expedita quasi ducimus.,Positive,No
REV00410,3138,3,Non iusto amet dolores.,Negative,No
REV00411,4084,5,Facere recusandae quos ex nulla accusamus.,Positive,No
REV00412,3216,1,Inventore facere voluptatibus rem suscipit praesentium.,Neutral,No
REV00413,3547,3,Nisi consequuntur vero beatae consectetur.,Negative,No
REV00414,9130,5,Distinctio voluptatum reprehenderit non.,Positive,No
REV00415,4983,2,Optio maiores explicabo sunt suscipit ut quos aliquid.,Negative,No
REV00416,2086,3,Dignissimos cumque nam.,Neutral,No
REV00417,8779,4,Quisquam laudantium quia delectus optio saepe.,Neutral,No
REV00418,870,1,Corrupti nesciunt labore doloribus.,Positive,No
REV00419,3366,4,Exercitationem ducimus sit consequuntur iste.,Positive,No
REV00420,6734,4,Molestias minus sed libero.,Positive,No
REV00421,4701,1,Praesentium provident provident aperiam quibusdam.,Positive,No
REV00422,7323,5,Maxime molestias quas dicta ex odio incidunt.,Negative,No
REV00423,9631,2,Cumque nobis tenetur.,Negative,No
REV00424,7179,1,Nesciunt magnam harum facilis similique dicta quibusdam.,Neutral,No
REV00425,8471,1,Quisquam rem doloremque perferendis culpa itaque.,Neutral,No
REV00426,5782,5,Corporis animi modi eos.,Negative,No
REV00427,5440,1,Magnam adipisci laborum hic.,Positive,No
REV00428,1667,5,Iste voluptates nemo cum esse.,Positive,No
REV00429,4460,3,Doloribus eaque maxime quod repellat ipsum officia quam.,Positive,No
REV00430,3212,5,Aliquid animi debitis illo numquam optio quidem corporis.,Positive,No
REV00431,6764,3,Aut sint sint sapiente dolor consequatur.,Neutral,No
REV00432,8565,3,Quas cum qui accusamus vero quo.,Neutral,No
REV00433,3728,5,Delectus inventore debitis officiis necessitatibus.,Neutral,No
REV00434,3388,2,Fugiat accusamus velit perspiciatis itaque at.,Neutral,No
REV00435,9856,5,Quidem dolore quos odit in numquam.,Neutral,No
REV00436,1755,4,Sapiente tempora consequuntur ea quidem asperiores.,Negative,No
REV00437,9942,4,Labore quo reprehenderit optio.,Neutral,No
REV00438,5923,3,Tempora tenetur minima ipsum fugiat quidem.,Positive,No
REV00439,2234,4,Illum aliquid ipsum similique alias deleniti nisi officia.,Neutral,No
REV00440,1346,4,Temporibus voluptatibus magnam beatae ipsa enim.,Negative,No
REV00441,94,2,Quia dignissimos enim quasi fugit nemo.,Positive,No
REV00442,4472,5,Cumque nisi earum eos.,Negative,No
REV00443,7841,5,Quasi doloremque adipisci rem dolores debitis quae.,Positive,No
REV00444,3185,5,Dolorem numquam dolor odit nihil.,Neutral,No
REV00445,7416,4,Dignissimos quod natus.,Positive,No
REV00446,9187,4,Velit occaecati corporis at ad at.,Neutral,No
REV00447,1669,3,Ex reiciendis ducimus veritatis modi.,Negative,No
REV00448,6035,5,Saepe nihil consectetur assumenda.,Positive,No
REV00449,5642,2,Repellendus magni molestias ab.,Neutral,No
REV00450,7450,5,Dolores sed consequuntur culpa quisquam.,Neutral,No
REV00451,8927,2,Quidem ut rerum.,Negative,No
REV00452,1482,1,Repudiandae alias error natus molestiae accusantium quas.,Neutral,No
REV00453,8340,2,Et porro doloremque laudantium.,Negative,No
REV00454,1053,1,Accusantium laboriosam explicabo ipsa perspiciatis.,Negative,No
REV00455,6677,2,Hic totam eum excepturi tempora.,Negative,No
REV00456,445,1,A ab fuga eum temporibus odit.,Neutral,No
REV00457,9308,1,Doloremque dolor explicabo.,Negative,No
REV00458,8689,1,Illo unde ut non quam.,Negative,No
REV00459,4425,2,Sed placeat assumenda ea veniam.,Negative,No
REV00460,5741,3,Voluptate adipisci nihil nisi.,Neutral,No
REV00461,1266,4,Hic tenetur ducimus explicabo.,Neutral,No
REV00462,1949,3,Tempore suscipit quisquam veniam qui reiciendis.,Positive,No
REV00463,2418,5,Hic possimus consequuntur nemo voluptatum alias laudantium fuga.,Positive,No
REV00464,3858,2,Numquam quo perferendis distinctio hic.,Positive,No
REV00465,5606,4,Beatae repellat sit nisi natus molestias debitis.,Neutral,No
REV00466,2071,2,Quas necessitatibus distinctio distinctio possimus molestias.,Negative,No
REV00467,9999,5,Quod eos distinctio nobis laboriosam sequi ad.,Neutral,No
REV00468,8618,1,Veritatis nemo earum dicta ipsum libero ratione.,Positive,No
REV00469,4603,3,Maiores illo repudiandae consequuntur.,Negative,No
REV00470,7095,3,Quasi quaerat quia ex temporibus eos eum fugit.,Negative,No
REV00471,1750,5,Rem nobis voluptatum neque doloremque voluptas.,Neutral,No
REV00472,8956,2,Reprehenderit dicta iusto corrupti repudiandae animi.,Negative,No
REV00473,9287,1,Rem facere incidunt.,Negative,No
REV00474,8170,4,Vitae tempora tempore nesciunt quod libero explicabo.,Positive,No
REV00475,3844,4,Deserunt maiores veritatis.,Negative,No
REV00476,9017,1,Praesentium veritatis vel praesentium qui quasi eaque.,Positive,No
REV00477,4523,4,Quos est blanditiis architecto animi voluptatem.,Negative,No
REV00478,8446,4,Sed provident nam vero laborum.,Negative,No
REV00479,5639,3,Qui facilis autem ducimus sapiente.,Negative,No
REV00480,7473,4,Consequatur dolore nobis quam repellat sunt totam.,Positive,No
REV00481,971,5,Quaerat corrupti repellat aspernatur ratione deserunt natus.,Neutral,No
REV00482,4294,5,Totam magnam cupiditate recusandae.,Neutral,No
REV00483,6611,5,Quibusdam dolores consequatur.,Positive,No
REV00484,2553,2,Repellat similique a explicabo.,Neutral,No
REV00485,1550,3,Reiciendis neque ullam ipsa architecto corporis.,Positive,No
REV00486,9524,4,Perferendis animi temporibus aperiam natus atque quam.,Negative,No
REV00487,9207,3,Magnam explicabo sunt officia itaque.,Neutral,No
REV00488,8175,3,Quasi odio quo maiores.,Negative,No
REV00489,2553,5,Blanditiis molestiae laborum.,Negative,No
REV00490,7704,5,Nulla accusantium debitis consequatur.,Neutral,No
REV00491,9182,4,Sed placeat blanditiis itaque illum dignissimos architecto.,Positive,No
REV00492,3014,4,Possimus eos eaque pariatur commodi maxime.,Neutral,No
REV00493,3364,1,Laboriosam soluta iste ullam delectus nisi vel.,Negative,No
REV00494,1003,2,Quod illum natus ut consequuntur labore totam.,Neutral,No
REV00495,4720,5,Magni aliquid velit voluptates dolores cupiditate.,Neutral,No
REV00496,2488,1,Deserunt sapiente minima magnam ipsam dolore veniam.,Positive,No
REV00497,8941,1,Vitae tempora id placeat dolor.,Neutral,No
REV00498,5962,3,Expedita reprehenderit delectus cupiditate quidem inventore.,Positive,No
REV00499,816,4,Explicabo hic qui voluptatibus provident praesentium dignissimos.,Neutral,No
REV00500,2489,4,Quisquam veritatis distinctio.,Positive,No
REV00501,2774,3,Dolorem fuga iusto tempore molestiae.,Positive,No
REV00502,7928,4,Dignissimos velit assumenda autem odit distinctio.,Positive,No
REV00503,2354,2,Voluptate aliquam sit.,Neutral,No
REV00504,1480,4,Vel ad in incidunt sed.,Neutral,No
REV00505,4410,2,Architecto dignissimos optio itaque.,Positive,No
REV00506,7519,2,Perferendis nobis placeat consequuntur facilis provident.,Negative,No
REV00507,185,2,Ipsa nemo quis molestias sed sequi.,Positive,No
REV00508,1588,3,Assumenda non fugiat.,Neutral,No
REV00509,4857,5,Assumenda recusandae placeat eius voluptatem dolores dicta.,Positive,No
REV00510,7103,3,Enim ipsa autem corporis.,Neutral,No
REV00511,3929,4,Voluptatem suscipit dolores quidem officiis eius molestias alias.,Positive,No
REV00512,966,3,Quisquam saepe quo in.,Neutral,No
REV00513,9608,1,Quasi facere itaque rerum.,Positive,No
REV00514,5813,5,Consequatur nobis blanditiis consectetur veniam reiciendis cumque.,Neutral,No
REV00515,8273,5,Adipisci cupiditate fuga eaque perferendis omnis occaecati.,Negative,No
REV00516,8540,4,Repellat sit maxime doloribus suscipit placeat.,Positive,No
REV00517,8967,1,Blanditiis vitae culpa delectus.,Neutral,No
REV00518,1427,1,Laudantium doloremque tempora impedit.,Negative,Yes
REV00519,3296,2,Velit neque nihil optio doloremque ea unde.,Negative,No
REV00520,964,2,Distinctio nihil deleniti soluta quos dolore eveniet facere.,Neutral,No
REV00521,9345,1,Cumque vitae ut impedit.,Neutral,No
REV00522,4672,2,Autem quam odit ut neque.,Neutral,No
REV00523,696,4,Consectetur excepturi placeat consequuntur quas ipsa porro.,Neutral,No
REV00524,7865,2,Sapiente nemo fuga impedit distinctio necessitatibus expedita.,Positive,No
REV00525,5369,5,Modi excepturi sunt neque.,Negative,No
REV00526,5908,4,Occaecati iste mollitia magni amet commodi qui.,Neutral,No
REV00527,4399,4,Autem dicta neque quia.,Negative,No
REV00528,7781,2,Voluptatibus alias est corrupti dolore ipsum eligendi.,Positive,No
REV00529,8052,4,Esse culpa libero nesciunt beatae quidem.,Neutral,No
REV00530,2433,2,Quam impedit similique dolorem.,Neutral,No
REV00531,2662,1,Omnis in molestias fugit excepturi labore aliquid.,Positive,No
REV00532,5227,5,Veritatis ad itaque.,Neutral,No
REV00533,1097,2,Cumque aperiam ducimus veniam aliquid.,Positive,No
REV00534,9954,5,Amet saepe corporis ipsum odit modi.,Positive,No
REV00535,4995,4,Quidem nesciunt odio cumque nulla placeat corporis.,Neutral,No
REV00536,9122,3,Alias facere assumenda.,Positive,No
REV00537,8854,1,Qui minus ratione eos.,Negative,No
REV00538,7616,4,Eos doloribus nobis sit autem ut praesentium.,Neutral,No
REV00539,9211,5,Saepe quo perspiciatis fugit.,Neutral,No
REV00540,1898,3,Provident quisquam minus.,Negative,No
REV00541,4324,4,Hic excepturi quis labore laborum facere.,Negative,No
REV00542,5734,1,Totam nam excepturi tempora.,Neutral,No
REV00543,30,4,Veniam exercitationem cum quia ex fuga veritatis adipisci.,Positive,No
REV00544,2640,5,Optio soluta necessitatibus rem dignissimos excepturi laudantium molestiae.,Negative,No
REV00545,7032,3,Ut nam facere odio molestiae sunt.,Neutral,No
REV00546,9310,5,Iure laudantium ipsa voluptate.,Negative,No
REV00547,7654,3,Quidem debitis itaque facere praesentium.,Positive,No
REV00548,1757,5,Quaerat aliquid quaerat ad vel natus reiciendis.,Negative,No
REV00549,8119,4,Dicta fuga ex mollitia non vero.,Neutral,No
REV00550,1440,2,A sint vel.,Neutral,No
REV00551,9362,4,Ex nisi nulla incidunt repellendus.,Negative,No
REV00552,5258,1,Quae deserunt accusantium fuga saepe deserunt consequatur explicabo.,Positive,No
REV00553,1575,5,Animi quisquam facere.,Negative,No
REV00554,7551,5,A in accusamus eius atque nemo eligendi asperiores.,Neutral,No
REV00555,967,4,Ducimus ducimus culpa exercitationem sed eius.,Negative,No
REV00556,3412,2,Magnam debitis eos minima.,Neutral,No
REV00557,3872,1,Consequuntur eligendi tempore rerum.,Neutral,No
REV00558,6061,3,Necessitatibus quasi sint blanditiis consequatur impedit.,Positive,No
REV00559,3016,1,Aliquid harum dolore repellendus dolor.,Positive,No
REV00560,4634,2,Fugit dignissimos optio deserunt rem rem.,Positive,No
REV00561,7037,2,Totam sapiente ullam iure ut.,Neutral,No
REV00562,3421,1,Accusamus dolore laborum facere.,Neutral,No
REV00563,5630,2,Culpa illo accusantium mollitia ipsa voluptatem.,Positive,No
REV00564,4832,4,Explicabo dignissimos dicta perspiciatis et reiciendis in.,Neutral,No
REV00565,4365,5,Aliquam illum quas ducimus.,Negative,No
REV00566,3320,3,Expedita quas explicabo quibusdam ea in.,Neutral,No
REV00567,8681,1,Eaque distinctio quis a.,Neutral,No
REV00568,540,4,Iusto tempore praesentium repellat vel exercitationem quidem tempore.,Negative,No
REV00569,2549,2,Eum quo voluptate animi sit.,Neutral,No
REV00570,7069,5,Perspiciatis odit non harum consequatur.,Negative,No
REV00571,4334,2,Nam deserunt dolorum debitis a.,Neutral,No
REV00572,1877,1,Quo velit nobis maiores.,Neutral,No
REV00573,8513,5,Voluptates porro facere eius totam voluptates.,Negative,No
REV00574,7783,1,Ex modi et possimus iusto esse.,Neutral,No
REV00575,3055,4,Magnam magni sint velit laudantium.,Negative,No
REV00576,1961,3,Vel labore impedit corporis.,Negative,No
REV00577,8453,2,Distinctio minima eligendi iusto facilis nesciunt enim in.,Negative,No
REV00578,1569,3,Saepe deleniti tempore ex unde.,Neutral,No
REV00579,7190,3,Nam placeat ipsam reprehenderit mollitia tempore blanditiis voluptates.,Positive,No
REV00580,5647,5,Harum facere reprehenderit autem facilis quisquam.,Neutral,No
REV00581,948,2,Ullam ullam voluptatibus nihil iure illum veritatis asperiores.,Neutral,No
REV00582,9316,3,Vel et amet id sed ratione maxime.,Positive,No
REV00583,7219,5,Architecto fuga officiis ex doloribus sequi culpa.,Neutral,No
REV00584,3044,5,Optio nostrum maiores eum.,Negative,No
REV00585,4776,1,Nesciunt magni ex.,Neutral,No
REV00586,3989,5,Beatae ullam et possimus.,Positive,No
REV00587,2878,3,Fugit ratione odit laudantium nobis.,Neutral,No
REV00588,3226,4,Esse natus ad in nisi accusamus magnam.,Negative,No
REV00589,3913,3,Cum dolores aliquid eos dicta.,Neutral,No
REV00590,5247,4,Ad velit porro labore recusandae.,Positive,No
REV00591,2331,1,Ipsa vitae eius.,Neutral,No
REV00592,7848,1,Nihil laudantium iste.,Negative,No
REV00593,4138,3,Corrupti minima nesciunt eaque voluptatibus eius nemo.,Positive,No
REV00594,1619,5,Harum quo cum a autem distinctio cumque placeat.,Neutral,No
REV00595,9949,2,Corporis nihil eum.,Neutral,No
REV00596,7153,5,Provident maiores id deserunt.,Neutral,No
REV00597,5358,1,Similique qui facilis nisi cupiditate.,Neutral,No
REV00598,5086,3,Perferendis quod consequuntur voluptatibus.,Neutral,No
REV00599,4115,5,Porro commodi eos consectetur quibusdam nisi omnis.,Positive,No
REV00600,3020,3,Nemo quis vitae recusandae.,Neutral,No
REV00601,2628,5,Odit sunt similique saepe debitis sed nam.,Negative,No
REV00602,3780,3,Delectus minus voluptatem sapiente asperiores ipsum aut.,Negative,No
REV00603,2178,2,Explicabo nemo facilis perspiciatis.,Positive,No
REV00604,3803,5,Culpa pariatur doloribus aut qui cupiditate similique reprehenderit.,Neutral,No
REV00605,5457,5,Animi soluta qui.,Negative,No
REV00606,5302,1,Voluptates minus quaerat.,Negative,No
REV00607,8551,3,Non delectus nesciunt eum alias quam neque.,Negative,No
REV00608,4911,5,Magni veniam eius.,Neutral,No
REV00609,1290,2,Iusto nisi porro veniam iste magnam ipsam rerum.,Negative,No
REV00610,3291,3,Aliquid cumque tempora tenetur dolor.,Neutral,No
REV00611,3930,4,Assumenda eius explicabo quibusdam voluptatem ipsa.,Positive,No
REV00612,589,4,Illum optio repellendus expedita deserunt.,Neutral,No
REV00613,2930,2,Adipisci quas earum quaerat quas error.,Positive,No
REV00614,4111,2,Modi accusamus aut ut.,Neutral,No
REV00615,8557,5,Tempora hic sit sit impedit.,Positive,No
REV00616,500,5,Tempore illum dolore.,Positive,No
REV00617,9979,3,Quo praesentium labore minima voluptas quas doloribus.,Positive,No
REV00618,6370,5,Rerum reprehenderit vero corporis.,Positive,No
REV00619,465,2,Et iusto corporis.,Neutral,No
REV00620,7747,5,Ullam atque nesciunt cupiditate temporibus est commodi.,Neutral,No
REV00621,763,3,Officia nobis porro sed incidunt.,Negative,No
REV00622,2108,3,Sed quod perferendis suscipit provident nihil iure.,Neutral,No
REV00623,7876,2,Tempore ipsum quos sit.,Positive,No
REV00624,7873,4,Perferendis laborum perspiciatis eveniet iusto expedita.,Positive,No
REV00625,4233,5,Consectetur dignissimos ducimus corrupti quod veritatis cum eos.,Neutral,No
REV00626,8462,2,Repellat commodi corrupti eligendi sit assumenda accusamus.,Neutral,No
REV00627,1733,2,Porro assumenda magnam.,Positive,No
REV00628,7490,2,Molestiae odio incidunt ab magnam similique.,Negative,No
REV00629,3302,2,Nemo eligendi nostrum dignissimos.,Negative,No
REV00630,7395,5,Quo esse excepturi quasi.,Positive,No
REV00631,1254,5,Voluptas placeat velit nihil delectus fugiat.,Positive,No
REV00632,1908,4,Perspiciatis officiis reprehenderit velit vero iusto.,Negative,No
REV00633,2527,4,Dicta sapiente voluptate dolor illum.,Neutral,No
REV00634,8661,4,Repudiandae culpa aliquam at mollitia quibusdam.,Positive,No
REV00635,2930,3,Inventore consequuntur optio natus exercitationem vero eius recusandae.,Negative,No
REV00636,1034,2,Distinctio nam explicabo reprehenderit.,Negative,No
REV00637,1389,2,Voluptatum esse perferendis non.,Negative,No
REV00638,7737,1,Itaque eos non aperiam rem.,Positive,No
REV00639,2789,1,In quod impedit itaque.,Positive,No
REV00640,6021,5,Neque laborum illo explicabo perspiciatis.,Positive,No
REV00641,74,5,Autem delectus amet porro facere.,Neutral,No
REV00642,5659,5,Fugiat sed labore qui delectus.,Positive,No
REV00643,4169,2,Inventore eius voluptatum molestias beatae debitis.,Positive,No
REV00644,169,2,Repudiandae quaerat doloribus quos.,Neutral,No
REV00645,5657,1,Explicabo et quod exercitationem suscipit distinctio.,Positive,No
REV00646,5535,2,Eius porro quos iusto eum animi.,Positive,No
REV00647,9217,5,Fugiat delectus distinctio vitae sed iusto praesentium.,Positive,Yes
REV00648,7958,4,Perspiciatis molestiae voluptas soluta fugit.,Negative,No
REV00649,2922,1,Excepturi velit aut sit ut.,Positive,No
REV00650,1944,4,Minus architecto eos.,Negative,No
REV00651,6279,3,Fugit asperiores quidem sed laudantium.,Negative,No
REV00652,1755,5,Sit sunt labore.,Positive,No
REV00653,737,4,Deserunt dolore nisi magnam earum.,Neutral,No
REV00654,100,1,Omnis deserunt accusamus.,Neutral,No
REV00655,2443,3,Ea error sint doloremque sed.,Positive,No
REV00656,8743,1,Voluptatum non doloremque et.,Negative,No
REV00657,2723,5,Beatae amet sapiente non eaque.,Positive,No
REV00658,9454,2,Maiores placeat veritatis explicabo magnam.,Positive,No
